"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.908267270668177,0.907356948228883,0.908,4.56508624824194,2.82755955392237,4.05494841078971,0.853000000000002
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.885334088335221,0.897820163487738,0.889,4.95483421586437,2.99906856463899,4.3806214206646,145.848
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.885334088335221,0.897820163487738,0.889,4.95483421586437,2.99906856463899,4.3806214206646,165.784000000001
4,"DFT-fixed (Subgroup)","cens_misspec",0.89722536806342,0.692779291553134,0.8372,4.39553963027917,3.6851149241048,4.18695893654637,140.558
5,"Vanilla CQR (Subgroup)","cens_misspec",0.905436013590034,0.892370572207084,0.9016,4.45967779428257,2.75923076608524,3.96042654680383,0.0160000000005311
6,"Cox (Subgroup)","cens_misspec",0.932899207248018,0.935967302452316,0.9338,3.79534809117852,2.33626495156214,3.36696128138715,8.04599999999937
7,"DFT-adaptive-T (Joint)","cens_misspec",0.726500566251416,0.766348773841962,0.7382,6.66416152000223,3.84001217510168,5.83499127233943,295.082
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.726500566251416,0.766348773841962,0.7382,6.66416152000223,3.84001217510168,5.83499127233943,311.992
9,"DFT-fixed (Joint)","cens_misspec",0.917610419026048,0.905313351498638,0.914,4.30079731933304,2.6674852299325,3.82125688988504,293.852
10,"Vanilla CQR (Joint)","cens_misspec",0.899773499433749,0.925068119891008,0.9072,4.33459895970135,2.61040795850994,3.82837648175155,0.00599999999985812
11,"Cox (Joint)","cens_misspec",0.949886749716874,0.918256130790191,0.9406,3.71506455601254,2.39996690524933,3.32895188574846,6.21099999999979
