"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.918742921857305,0.991825613079019,0.9402,4.40851147073692,2.63041515575888,3.88646239265937,0.699999999999996
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.897791619479049,0.670980926430518,0.8312,4.69503510025912,7.59236074653527,5.5456899100058,51.046
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.897791619479049,0.858991825613079,0.8864,4.69503510025912,3.0855724634349,4.22249687008753,68.6209999999999
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.95356738391846,0.924386920980926,0.945,3.82920438608805,3.06879253840058,3.60594746760701,47.152
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.905436013590034,0.994550408719346,0.9316,4.399055378089,1.12032992475271,3.43642158498947,0.00900000000001455
6,"Cox (Subgroup)","heavy_prot_cens",0.933465458663647,0.908719346049046,0.9262,3.80413932321045,3.86863160704328,3.82307425774377,6.73300000000006
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.891562853907135,0.915531335149864,0.8986,4.76419749820043,4.43294465666731,4.6669416639263,82.6890000000001
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.888448471121178,0.940735694822888,0.9038,4.805324428885,2.94648307186683,4.25956860646446,102.24
9,"DFT-fixed (Joint)","heavy_prot_cens",0.910815402038505,0.895095367847411,0.9062,4.31112199791485,4.53421491190804,4.37662207746325,81.7250000000001
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.894110985277463,1,0.9252,4.01098862688368,0.0607494022521237,2.85119839053185,0.00599999999997181
11,"Cox (Joint)","heavy_prot_cens",0.93233295583239,0.931880108991826,0.9322,3.84404094408951,3.69912995859053,3.80149507874701,4.52700000000004
