"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.913699800626602,0.924110141034251,0.9168,4.19213232028684,2.54478858818015,3.70155335686547,0.709000000000003
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.902876673312447,0.894560107454668,0.9004,4.29912844950011,2.74267846714593,3.83561764475504,74.373999999998
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.902876673312447,0.894560107454668,0.9004,4.29912844950011,2.74267846714593,3.83561764475504,94.9910000000018
4,"DFT-fixed (Subgroup)","prot_cens",0.903161492452293,0.896574882471457,0.9012,4.23231418538872,2.76953977398511,3.79669996567273,67.6879999999983
5,"Vanilla CQR (Subgroup)","prot_cens",0.920250640843065,0.944257891202149,0.9274,4.0774380334344,1.8369855313924,3.4102312783263,0.0069999999996071
6,"Cox (Subgroup)","prot_cens",0.92737111933922,0.906648757555406,0.9212,3.60157149092968,2.63359713815725,3.31330872867405,7.1979999999985
7,"DFT-adaptive-T (Joint)","prot_cens",0.912275704927371,0.914707857622565,0.913,4.20905027183687,2.62544033325376,3.73745123212682,66.9660000000003
8,"DFT-adaptive-CT (Joint)","prot_cens",0.912275704927371,0.914707857622565,0.913,4.20902633893798,2.62542540485092,3.73742998076685,94.3079999999991
9,"DFT-fixed (Joint)","prot_cens",0.902022215892908,1,0.9312,4.24155206198039,0,2.97841785792263,64.0030000000006
10,"Vanilla CQR (Joint)","prot_cens",0.911421247507832,0.992612491605104,0.9356,3.64885492226342,1.41005019257465,2.98213887376211,0.00499999999919964
11,"Cox (Joint)","prot_cens",0.936200512674452,0.901947615849564,0.926,3.65327625178223,2.39056441283695,3.27724066614432,5.12300000000141
