"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.92281401310168,0.914036265950302,0.9202,4.1959274353493,2.74657398837092,3.76430997883914,0.468000000000018
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.912845343207064,0.906648757555406,0.911,4.20298942313952,2.80249345234876,3.78592172303803,102.435000000001
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.912845343207064,0.906648757555406,0.911,4.20295172765869,2.80249345234876,3.78589525327139,119.561999999996
4,"DFT-fixed (Subgroup)","cov_cens",0.931928225576759,0.911349899261249,0.9258,4.03396693740531,2.75217540868386,3.65224942015207,92.5849999999991
5,"Vanilla CQR (Subgroup)","cov_cens",0.938194246653375,0.895903290799194,0.9256,3.8748331045053,2.74518916637342,3.53842513972962,0.0100000000002183
6,"Cox (Subgroup)","cov_cens",0.912275704927371,0.902619207521827,0.9094,3.96038775807489,2.56036314973137,3.54346042971019,8.72099999999955
7,"DFT-adaptive-T (Joint)","cov_cens",0.916547992025064,0.913364674278039,0.9156,4.23486019869274,2.7492040103495,3.79243178580412,180.241000000002
8,"DFT-adaptive-CT (Joint)","cov_cens",0.916547992025064,0.913364674278039,0.9156,4.23486019869274,2.7492040103495,3.79243178580412,200.125000000002
9,"DFT-fixed (Joint)","cov_cens",0.854457419538593,0.765614506380121,0.828,4.6266556720244,3.28345501585898,4.22665051661834,174.121000000001
10,"Vanilla CQR (Joint)","cov_cens",0.943605810310453,0.90732034922767,0.9328,3.74718126120741,2.62098867331871,3.41180110853415,0.0069999999996071
11,"Cox (Joint)","cov_cens",0.930219310737682,0.879785090664876,0.9152,3.82042575338253,2.68589523483036,3.48256256495769,6.93299999999908
