"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.964682426659071,0.950973807924782,0.9606,3.9304992469635,2.74104413504085,3.57627951463293,0.516999999999996
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.880091142124751,0.907991940899933,0.8884,6.05238878195996,6.62789807521381,6.22377544949095,66.9290000000019
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.880091142124751,0.907991940899933,0.8884,6.05233250230483,6.50389632937373,6.18680821000595,86.5319999999992
4,"DFT-fixed (Subgroup)","surv_misspec",0.921959555682142,0.950302216252518,0.9304,5.15740182987334,5.71509373216328,5.32348247837528,58.8509999999987
5,"Vanilla CQR (Subgroup)","surv_misspec",0.938479065793221,0.93619879113499,0.9378,4.64545454099719,4.13930301393776,4.49472261623889,0.011000000002241
6,"Cox (Subgroup)","surv_misspec",0.902307035032754,0.926124916051041,0.9094,5.53598608540861,5.49068743154639,5.52249614628844,11.6109999999971
7,"DFT-adaptive-T (Joint)","surv_misspec",0.900028481913985,0.881128274009402,0.8944,5.41636978348459,4.65282036887983,5.18898476781529,229.237999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.900313301053831,0.881128274009402,0.8946,5.40567453333493,4.64363283558062,5.1787385157437,251.602999999999
9,"DFT-fixed (Joint)","surv_misspec",0.960125320421532,0.925453324378778,0.9498,3.97918653728106,3.62313808899472,3.87315530938139,225.99
10,"Vanilla CQR (Joint)","surv_misspec",0.941327257191683,0.916051040967092,0.9338,4.54463603300119,3.2506677494015,4.1592922781452,0.00599999999940337
11,"Cox (Joint)","surv_misspec",0.920535459982911,0.863666890530557,0.9036,4.993987718339,4.58355408786934,4.87176058318514,5.62700000000041
