"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.905417024935512,0.931171409662475,0.9132,4.4485550160543,2.61418385892755,3.8942080523706,0.483000000000004
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.889079965606191,0.935142289874255,0.903,4.67402336675334,2.51484776135171,4.02152049880096,90.2559999999994
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.889079965606191,0.935142289874255,0.903,4.67402336675334,2.51484739335851,4.02152038759342,110.844999999999
4,"DFT-fixed (Subgroup)","cov_cens",0.886787044998567,0.918596955658504,0.8964,4.57682199668285,2.582117411019,3.97402227089524,84.1699999999983
5,"Vanilla CQR (Subgroup)","cov_cens",0.916881627973631,0.931171409662475,0.9212,4.30673940854957,2.60546567665095,3.79261448676981,0.00700000000142609
6,"Cox (Subgroup)","cov_cens",0.90140441387217,0.934480476505625,0.9114,4.19219332683156,2.29085171063547,3.6176078904171,7.02599999999802
7,"DFT-adaptive-T (Joint)","cov_cens",0.905990255087418,0.921906022501655,0.9108,4.49705008768353,2.74380033636201,3.96721801283416,327.373
8,"DFT-adaptive-CT (Joint)","cov_cens",0.905990255087418,0.921906022501655,0.9108,4.4970318648174,2.74378921798325,3.96720193694412,349.617
9,"DFT-fixed (Joint)","cov_cens",0.910289481226712,0.919258769027134,0.913,4.30646365414018,2.59498691184027,3.78925538261715,324.700000000001
10,"Vanilla CQR (Joint)","cov_cens",0.924047004872456,0.941098610191926,0.9292,4.119131357808,2.31707404319347,3.57454963733149,0.00599999999940337
11,"Cox (Joint)","cov_cens",0.92347377472055,0.907346128391794,0.9186,3.90343131772943,2.59327079301526,3.50750080716081,4.875
