"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.894239036973345,0.986101919258769,0.922,4.53675041733545,3.10720007053661,4.10474030253284,0.632999999999981
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.89567211235311,0.945731303772336,0.9108,4.44074101558529,4.20102236823339,4.36829804035555,114.191999999999
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.89567211235311,0.968894771674388,0.9178,4.44074101558529,2.72518770613368,3.92230080546901,129.977999999997
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.897105187732875,0.953673064195897,0.9142,4.28316519314274,2.96769761247482,3.8856308902649,109.178999999998
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.907996560619089,0.99867637326274,0.9354,4.44825575552548,1.01481841790292,3.41067099209594,0.00800000000162981
6,"Cox (Subgroup)","heavy_prot_cens",0.925193465176268,0.931833223031105,0.9272,3.67715531935786,4.0457704224385,3.78855080350883,7.10599999999977
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.897678417884781,0.915949702183984,0.9032,4.50622297079876,4.52193224643016,4.51097031389457,246.09
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.891659501289768,0.942422236929186,0.907,4.60208261010788,2.96712283539031,4.10799776618823,267.160000000002
9,"DFT-fixed (Joint)","heavy_prot_cens",0.908856405846948,0.935142289874255,0.9168,4.26307791348926,4.07410699490828,4.20597090189409,244.007000000001
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.877042132416165,1,0.9142,4.15337231574328,-0.236197384057212,2.82684435246357,0.00399999999899592
11,"Cox (Joint)","heavy_prot_cens",0.923187159644597,0.950363997352747,0.9314,3.71892344094915,3.40994991184967,3.62555164045529,4.55900000000111
