"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.914556962025316,0.943569553805774,0.9234,4.45707206787317,2.3841907660056,3.82525784706394,0.652000000000001
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.896432681242808,0.905511811023622,0.8992,4.5980693202886,2.66157531714687,4.007825948131,66.9650000000001
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.898158803222094,0.904855643044619,0.9002,4.57656024009159,2.66759987373365,3.99470912042569,96.5930000000008
4,"DFT-fixed (Subgroup)","prot_cens",0.916570771001151,0.912073490813648,0.9152,4.21048635476566,2.56778555561513,3.70979115118458,61.0179999999982
5,"Vanilla CQR (Subgroup)","prot_cens",0.912255466052934,0.950787401574803,0.924,4.31517248928655,1.85278070611185,3.5646354737749,0.00900000000001455
6,"Cox (Subgroup)","prot_cens",0.939298043728424,0.90748031496063,0.9296,3.67001690229234,2.6248195246797,3.351440741596,8.31600000000071
7,"DFT-adaptive-T (Joint)","prot_cens",0.898446490218642,0.90748031496063,0.9012,4.61067239372057,2.66682659029828,4.01818819283745,147.620999999999
8,"DFT-adaptive-CT (Joint)","prot_cens",0.898446490218642,0.90748031496063,0.9012,4.61067751177232,2.6668295505946,4.01819265320535,176.143
9,"DFT-fixed (Joint)","prot_cens",0.92174913693901,0.916010498687664,0.92,4.1174269239734,2.4784214939375,3.61785806889846,143.934999999999
10,"Vanilla CQR (Joint)","prot_cens",0.916570771001151,0.986876640419947,0.938,3.84285490250734,1.6357820551862,3.17013909864385,0.00399999999899592
11,"Cox (Joint)","prot_cens",0.940448791714614,0.917979002624672,0.9336,3.77084168115475,2.38036780404363,3.34702524341128,5.67200000000048
