"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.908515535097814,0.914041994750656,0.9102,4.58246360475858,2.73431951868406,4.01914928732307,1.024
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.907364787111623,0.900262467191601,0.9052,4.54049583988771,2.89723882858148,4.03963110284157,163.262999999999
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.907364787111623,0.900262467191601,0.9052,4.54049583988771,2.89723882858148,4.03963110284157,187.030000000002
4,"DFT-fixed (Subgroup)","cens_misspec",0.891254315304948,0.891732283464567,0.8914,4.51490573078651,2.83333968645034,4.00236440047285,155.831
5,"Vanilla CQR (Subgroup)","cens_misspec",0.899309551208285,0.872703412073491,0.8912,4.43157224552014,2.82689123033521,3.94246547209177,0.0159999999996217
6,"Cox (Subgroup)","cens_misspec",0.926352128883774,0.929133858267717,0.9272,3.80221500534639,2.49148408738437,3.40270422155157,12.0110000000004
7,"DFT-adaptive-T (Joint)","cens_misspec",0.899309551208285,0.902887139107612,0.9004,4.74660273090326,2.85679006650547,4.17058783079481,240.666999999999
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.899309551208285,0.902887139107612,0.9004,4.74660273090326,2.85679006650547,4.17058783079481,261.182000000001
9,"DFT-fixed (Joint)","cens_misspec",0.941599539700806,0.954724409448819,0.9456,3.78993359955949,2.26748236473658,3.32589046318547,237.817000000001
10,"Vanilla CQR (Joint)","cens_misspec",0.892980437284235,0.910761154855643,0.8984,4.47443321921113,2.57232882126818,3.89467179871812,0.0069999999996071
11,"Cox (Joint)","cens_misspec",0.936133486766398,0.916010498687664,0.93,3.7996904788234,2.41741484585323,3.37837286589409,6.84100000000035
