"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.919447640966628,0.912073490813648,0.9172,4.42805453785899,2.69122167899349,3.89866788247678,0.475999999999999
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.888952819332566,0.921916010498688,0.899,4.81251835443343,2.56739933242084,4.12820607652399,65.5360000000001
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.888952819332566,0.921916010498688,0.899,4.81251549136306,2.5673819281052,4.12819878128207,93.4889999999978
4,"DFT-fixed (Subgroup)","cov_cens",0.898158803222094,0.912729658792651,0.9026,4.51417546460555,2.61369151898181,3.93490795797943,60.0179999999982
5,"Vanilla CQR (Subgroup)","cov_cens",0.926064441887227,0.908792650918635,0.9208,4.22373410597305,2.57867719080355,3.72232075822938,0.0120000000006257
6,"Cox (Subgroup)","cov_cens",0.920023014959724,0.915354330708661,0.9186,4.14800620205945,2.50969889218859,3.64865013401081,8.88900000000103
7,"DFT-adaptive-T (Joint)","cov_cens",0.906789413118527,0.919291338582677,0.9106,4.63036741675589,2.64360495781371,4.02480221927031,129.848000000002
8,"DFT-adaptive-CT (Joint)","cov_cens",0.906789413118527,0.919291338582677,0.9106,4.63036741675589,2.64360495781371,4.02480221927031,151.388000000003
9,"DFT-fixed (Joint)","cov_cens",0.893843498273878,0.844488188976378,0.8788,4.56536779770899,2.97435714560731,4.0804277509484,125.218000000001
10,"Vanilla CQR (Joint)","cov_cens",0.941311852704258,0.904855643044619,0.9302,3.89561746424348,2.65002866890269,3.51596199942361,0.00600000000122236
11,"Cox (Joint)","cov_cens",0.932393555811277,0.885170603674541,0.918,3.99839007979556,2.66176406858531,3.59098647157867,6.48399999999856
