"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.913594145792288,0.926744989633725,0.9174,4.22424937234907,2.6399084849685,3.76574111954113,0.652000000000001
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.906276386152547,0.869384934346925,0.8956,4.44989989307583,3.09213904896818,4.05696390479107,60.2190000000001
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.906276386152547,0.870767104353836,0.896,4.44989989307583,3.08682226751987,4.05542522823993,74.2310000000016
4,"DFT-fixed (Subgroup)","prot_cens",0.916971573318323,0.919834139599171,0.9178,4.06424569667296,2.52464702046552,3.61868583977853,48.5140000000001
5,"Vanilla CQR (Subgroup)","prot_cens",0.901773149451168,0.941948859709744,0.9134,4.20777472842224,1.79579265927204,3.50974711761017,0.00799999999981083
6,"Cox (Subgroup)","prot_cens",0.936954686180692,0.901174844505874,0.9266,3.65711016111515,2.66596446608447,3.37027259697327,11.4830000000002
7,"DFT-adaptive-T (Joint)","prot_cens",0.91274978891078,0.887353144436766,0.9054,4.28497643189469,2.95191927340954,3.89918969022909,103.130999999999
8,"DFT-adaptive-CT (Joint)","prot_cens",0.91274978891078,0.887353144436766,0.9054,4.28497643189469,2.95191927340954,3.89918969022909,123.202
9,"DFT-fixed (Joint)","prot_cens",0.901491697157332,0.892881824464409,0.899,4.31176194362173,2.78023464602607,3.86853794369755,98.0680000000002
10,"Vanilla CQR (Joint)","prot_cens",0.905150576977202,0.976503109882516,0.9258,3.75970420000689,1.92664619979614,3.2292172147459,0.00500000000010914
11,"Cox (Joint)","prot_cens",0.942020827469744,0.902557014512785,0.9306,3.6780466369954,2.54421074541809,3.34991452997293,7.67299999999977
