"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.957219251336898,0.957843814789219,0.9574,4.30956741692499,3.03285872706867,3.94008792208057,0.521999999999991
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.895862651280608,0.892190739460954,0.8948,5.62552730296591,6.7675739571911,5.95603560469868,78.2170000000006
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.897832817337461,0.892190739460954,0.8962,5.60295788349054,6.68705836553168,5.91669656299325,93.5889999999999
4,"DFT-fixed (Subgroup)","surv_misspec",0.913594145792288,0.95162404975812,0.9246,5.30655886263518,5.44221406189833,5.34581747730194,67.7539999999999
5,"Vanilla CQR (Subgroup)","surv_misspec",0.93048128342246,0.941257774706289,0.9336,4.6945895402521,4.12793627514,4.53060008532866,0.00799999999981083
6,"Cox (Subgroup)","surv_misspec",0.898395721925134,0.924671734623359,0.906,5.57235390603713,5.31038717573575,5.49654073428791,11.0970000000007
7,"DFT-adaptive-T (Joint)","surv_misspec",0.915282859555305,0.880442294402211,0.9052,5.24474234992379,4.54935222504594,5.04349644778414,249.455
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.915564311849142,0.880442294402211,0.9054,5.24290785769178,4.54776096454911,5.04173234681629,269.837
9,"DFT-fixed (Joint)","surv_misspec",0.945116802701942,0.887353144436766,0.9284,4.6115076076554,4.26671684703877,4.51172516153294,246.039000000001
10,"Vanilla CQR (Joint)","surv_misspec",0.943709541232761,0.916378714581894,0.9358,4.46671631686993,3.61863306066262,4.22128102252353,0.00600000000031287
11,"Cox (Joint)","surv_misspec",0.919786096256685,0.846579129232896,0.8986,5.09712045999165,4.68057293435908,4.97657160607358,6.52199999999993
