"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.889367816091954,0.861842105263158,0.881,4.75786117592221,4.98201008529514,4.82600244437158,0.48599999999999
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.903448275862069,0.855921052631579,0.889,4.56201056393818,5.31904091089667,4.79214778941356,58.7369999999992
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.903448275862069,0.928289473684211,0.911,4.56201056393818,2.88089030309476,4.05095000464178,78.6679999999988
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.9,0.856578947368421,0.8868,4.31737665301177,5.14239275689539,4.56818154859239,54.2559999999994
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.875574712643678,0.961842105263158,0.9018,4.65979080421052,1.49008179518809,3.6961992654677,0.0259999999998399
6,"Cox (Subgroup)","heavy_inter_cens",0.938505747126437,0.896052631578947,0.9256,3.66770440298299,4.42269556768485,3.89722171705236,6.08200000000033
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.877298850574713,0.882236842105263,0.8788,4.93918030052919,4.77191868543886,4.88833276954173,101.231000000001
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.876724137931034,0.91578947368421,0.8886,4.94268043829559,3.45937078772267,4.49175430452142,121.117
9,"DFT-fixed (Joint)","heavy_inter_cens",0.9,0.921052631578947,0.9064,4.38351583976716,3.95589785491419,4.25351997237186,98.5820000000012
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.875862068965517,1,0.9136,4.11998719745903,0.130824712204216,2.90728180194157,0.00300000000061118
11,"Cox (Joint)","heavy_inter_cens",0.93735632183908,0.923026315789474,0.933,3.69343265737784,3.57023683455029,3.65598112723827,3.81999999999971
