"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.928448275862069,0.939473684210526,0.9318,4.32444366948723,3.63059821014453,4.11351464984705,0.867999999999995
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.90948275862069,0.878289473684211,0.9,4.7432372020881,5.83529708913472,5.07522340775027,154.567999999998
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.90948275862069,0.878289473684211,0.9,4.7432372020881,5.81463912775053,5.06894338748948,178.158999999999
4,"DFT-fixed (Subgroup)","simul_misspec",0.930459770114943,0.926973684210526,0.9294,1.98934053164851,5.19267508748336,2.96315423662231,148.568999999999
5,"Vanilla CQR (Subgroup)","simul_misspec",0.930459770114943,0.957236842105263,0.9386,4.31044606021368,3.63706537592919,4.10573833219119,0.011000000000422
6,"Cox (Subgroup)","simul_misspec",0.91264367816092,0.892763157894737,0.9066,4.60819092574352,5.02334482517011,4.7343977111692,6.81400000000031
7,"DFT-adaptive-T (Joint)","simul_misspec",0.919540229885057,0.85,0.8984,4.51353469507511,5.33321517428459,4.76271756075479,287.076000000001
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.919540229885057,0.85,0.8984,4.51353469507511,5.33321517428459,4.76271756075479,313.303000000001
9,"DFT-fixed (Joint)","simul_misspec",0.908908045977011,0.825657894736842,0.8836,4.73092787322076,5.65509396242409,5.01187436433857,284.355
10,"Vanilla CQR (Joint)","simul_misspec",0.922126436781609,0.95921052631579,0.9334,4.42915981987968,3.31337376805204,4.08996086012408,0.0119999999997162
11,"Cox (Joint)","simul_misspec",0.916954022988506,0.876973684210526,0.9048,4.51009285135325,4.83919048259627,4.61013853125113,4.83800000000065
