"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.947413793103448,0.932894736842105,0.943,4.57573204988134,3.39099171930658,4.21557098938661,0.537000000000006
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.905747126436782,0.863815789473684,0.893,5.6109299697477,6.8046072048693,5.97380784922467,94.9099999999999
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.906034482758621,0.867763157894737,0.8944,5.60672598689809,6.66124587169097,5.92730003187513,116.886999999999
4,"DFT-fixed (Subgroup)","surv_misspec",0.994252873563218,0.91578947368421,0.9704,2.69673268104831,5.66707754999204,3.5997175212072,89.8629999999994
5,"Vanilla CQR (Subgroup)","surv_misspec",0.926724137931034,0.913815789473684,0.9228,5.01955555030513,4.16088998529608,4.75852121854238,0.00600000000031287
6,"Cox (Subgroup)","surv_misspec",0.899712643678161,0.893421052631579,0.8978,5.6618016467426,5.79081146877166,5.70102063263944,8.76800000000003
7,"DFT-adaptive-T (Joint)","surv_misspec",0.908908045977011,0.860526315789474,0.8942,5.49378428175289,4.71312582642975,5.25646411133466,211.349999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.908908045977011,0.860526315789474,0.8942,5.49374568137002,4.71309271110304,5.25642717840886,236.264
9,"DFT-fixed (Joint)","surv_misspec",0.935632183908046,0.875657894736842,0.9174,4.84020011931161,4.37630142657635,4.69917491672009,209.147000000001
10,"Vanilla CQR (Joint)","surv_misspec",0.933045977011494,0.892105263157895,0.9206,4.82221483941594,3.56394286271428,4.43970015849863,0.00500000000010914
11,"Cox (Joint)","surv_misspec",0.920689655172414,0.847368421052632,0.8984,5.2043774328904,4.71954751181414,5.05698913688322,4.10799999999927
