"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.899137931034483,0.903289473684211,0.9004,4.59419125062815,2.63318879358831,3.99804650368804,0.65100000000001
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.900862068965517,0.91578947368421,0.9054,4.53596753789358,2.65626775423797,3.96453880366228,76.7200000000003
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.900862068965517,0.91578947368421,0.9054,4.53594952869134,2.65626775423797,3.96452626925752,98.1000000000004
4,"DFT-fixed (Subgroup)","homo_cens",0.891954022988506,0.890131578947368,0.8914,4.39463360264044,2.72769692666342,3.88788485314343,71.3269999999993
5,"Vanilla CQR (Subgroup)","homo_cens",0.892816091954023,0.886842105263158,0.891,4.49348037316435,2.72659840137076,3.9563482537391,0.00799999999981083
6,"Cox (Subgroup)","homo_cens",0.936494252873563,0.911842105263158,0.929,3.75030947366992,2.38420700370167,3.33501432279957,5.50400000000081
7,"DFT-adaptive-T (Joint)","homo_cens",0.876724137931034,0.875657894736842,0.8764,4.84331743771437,2.8874244239622,4.24872596153371,93.6310000000012
8,"DFT-adaptive-CT (Joint)","homo_cens",0.876724137931034,0.875657894736842,0.8764,4.84331805517057,2.88742479206901,4.24872650318769,117.386000000001
9,"DFT-fixed (Joint)","homo_cens",0.871264367816092,0.825657894736842,0.8574,4.60664784733352,2.89708708268423,4.08694137488014,91.7070000000003
10,"Vanilla CQR (Joint)","homo_cens",0.867528735632184,0.903289473684211,0.8784,4.55689990409069,2.74400598686722,4.00578015325475,0.00399999999990541
11,"Cox (Joint)","homo_cens",0.945402298850575,0.892105263157895,0.9292,3.75860807717389,2.4095738764893,3.34850168016578,4.17900000000009
