"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.911461318051576,0.917218543046358,0.9132,4.3518257752216,2.64713790892695,3.83701003960061,0.48599999999999
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.90945558739255,0.885430463576159,0.9022,4.31819441123666,2.91101215582711,3.89322537010297,62.3300000000017
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.90945558739255,0.885430463576159,0.9022,4.31819441123666,2.91101215582711,3.89322537010297,85.5630000000019
4,"DFT-fixed (Subgroup)","homo_cens",0.896561604584527,0.917218543046358,0.9028,4.23293384868501,2.57446865219439,3.73207735934484,55.353000000001
5,"Vanilla CQR (Subgroup)","homo_cens",0.912320916905444,0.914569536423841,0.913,4.20823900195745,2.69863855080121,3.75233966570826,0.00899999999819556
6,"Cox (Subgroup)","homo_cens",0.928080229226361,0.947019867549669,0.9338,3.69862951340934,2.22408372015341,3.25331668384605,9.36800000000039
7,"DFT-adaptive-T (Joint)","homo_cens",0.89025787965616,0.913245033112583,0.8972,4.59222673643726,2.66902254002794,4.01141906912165,103.099999999999
8,"DFT-adaptive-CT (Joint)","homo_cens",0.89025787965616,0.913245033112583,0.8972,4.59222673643726,2.66902254002794,4.01141906912165,127.829000000002
9,"DFT-fixed (Joint)","homo_cens",0.905730659025788,0.884105960264901,0.8992,4.24394074469358,2.71489178274532,3.78216795818521,100.256999999998
10,"Vanilla CQR (Joint)","homo_cens",0.898567335243553,0.922516556291391,0.9058,4.28267901034242,2.62741697316872,3.78278987511596,0.00500000000101863
11,"Cox (Joint)","homo_cens",0.94297994269341,0.926490066225166,0.938,3.66786737973705,2.30010676916782,3.25480367534514,5.93099999999868
