"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.901719197707736,0.895364238410596,0.8998,4.47319725366386,4.67374698814834,4.53376327347817,0.481999999999999
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.905444126074499,0.835761589403973,0.8844,4.37893364300016,5.59174611020048,4.74520300809466,69.5540000000001
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.905444126074499,0.935761589403973,0.9146,4.37893364300016,2.90488887613505,3.9337721234069,84.5579999999991
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.896561604584527,0.898675496688742,0.8972,4.19057517422899,4.79065301252753,4.37179868139515,60.2790000000005
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.903724928366762,0.978807947019868,0.9264,4.2976137035968,1.3283801423855,3.40090516811099,0.00799999999981083
6,"Cox (Subgroup)","heavy_inter_cens",0.929226361031519,0.937748344370861,0.9318,3.64001043801122,4.00767534003727,3.75104523842309,9.56899999999951
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.887679083094556,0.91523178807947,0.896,4.61089903947804,4.34434746047302,4.53040046261852,137.255999999999
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.887679083094556,0.939072847682119,0.9032,4.61215991560366,3.2657394901305,4.20554094711077,160.787
9,"DFT-fixed (Joint)","heavy_inter_cens",0.898280802292264,0.91523178807947,0.9034,4.28092028587399,4.10908781852115,4.22902688073343,135.905999999999
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.899140401146132,1,0.9296,3.85605411929131,0.00262914532778892,2.69231977715433,0.00600000000122236
11,"Cox (Joint)","heavy_inter_cens",0.934957020057307,0.943046357615894,0.9374,3.58263869769101,3.44897093765983,3.54227103416159,5.55400000000009
