"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.903724928366762,0.982119205298013,0.9274,4.42427081518296,3.0469270660984,4.00831300295942,0.486999999999995
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.905444126074499,0.94635761589404,0.9178,4.37893364300016,3.99846557841078,4.26403228749417,69.1920000000009
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.905444126074499,0.940397350993378,0.916,4.37893364300016,2.74879766196803,3.88663257672846,85.5880000000016
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.896561604584527,0.96158940397351,0.9162,4.19057517422899,2.87728062421208,3.79396022012389,62.1200000000026
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.903724928366762,0.997350993377483,0.932,4.2976137035968,0.956716991358009,3.28866289650068,0.0100000000020373
6,"Cox (Subgroup)","heavy_prot_cens",0.929226361031519,0.904635761589404,0.9218,3.64001043801122,4.33143213500103,3.84881979050214,7.91399999999885
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.89025787965616,0.925165562913907,0.9008,4.57884091288861,4.21414893996937,4.468703937067,126.295999999998
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.887106017191977,0.947682119205298,0.9054,4.61819917214316,2.87697945644194,4.09235081800139,146.515000000001
9,"DFT-fixed (Joint)","heavy_prot_cens",0.913180515759312,0.905960264900662,0.911,4.10636615825498,4.30813180946957,4.16729938492179,121.528
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.899140401146132,1,0.9296,3.85605411929131,0.00262914532778758,2.69231977715433,0.00499999999919964
11,"Cox (Joint)","heavy_prot_cens",0.929226361031519,0.94635761589404,0.9344,3.6666939013617,3.38373501249132,3.58124031692284,4.70400000000154
