"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.91793400286944,0.947854785478548,0.927,4.36656216842831,3.7862840415482,4.19073789598363,0.472000000000001
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.900430416068867,0.720792079207921,0.846,4.64759303398794,7.10604029456661,5.39250255394328,77.8340000000007
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.900430416068867,0.898349834983498,0.8998,4.64759303398794,3.10178626165419,4.17921358197081,94.3879999999999
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.907317073170732,0.943894389438944,0.9184,4.2664569393746,2.96734047055053,3.87282464932091,72.5160000000005
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.909899569583931,0.995379537953795,0.9358,4.27628959994912,1.11381492755886,3.31805977421487,0.0100000000002183
6,"Cox (Subgroup)","heavy_prot_cens",0.932855093256815,0.925412541254125,0.9306,3.69328362468811,3.56779199580878,3.65525966113767,7.65099999999984
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.921951219512195,0.871947194719472,0.9068,4.31453003253094,4.78226149300548,4.45625266505473,155.407
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.916499282639885,0.930693069306931,0.9208,4.38674380508098,3.13186590858626,4.00651580244308,176.546
9,"DFT-fixed (Joint)","heavy_prot_cens",0.909038737446198,0.885148514851485,0.9018,4.29016417730798,4.5025858397302,4.35452794102191,153.301
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.886083213773314,1,0.9206,3.81744497003191,0.43855891859905,2.79364249644775,0.00399999999990541
11,"Cox (Joint)","heavy_prot_cens",0.933715925394548,0.933993399339934,0.9338,3.728631173215,3.63481570158682,3.70020508531166,5.30000000000018
