"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.905595408895265,0.854125412541254,0.89,4.69732424169006,3.15122558242444,4.22885634793258,1.03
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.909038737446198,0.857425742574257,0.8934,4.73636949673406,3.06044151387037,4.22856331792636,159.362999999999
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.909038737446198,0.857425742574257,0.8934,4.73636949673406,3.06044151387037,4.22856331792636,178.807000000001
4,"DFT-fixed (Subgroup)","cens_misspec",0.921090387374462,0.871947194719472,0.9062,4.46141226327458,2.77737935919296,3.95115029333785,155.170000000001
5,"Vanilla CQR (Subgroup)","cens_misspec",0.908177905308465,0.87986798679868,0.8996,4.37467452525301,2.73214779374609,3.87698892560641,0.011000000000422
6,"Cox (Subgroup)","cens_misspec",0.949210903873745,0.907590759075908,0.9366,3.82370915586509,2.41846162124793,3.39791915287609,6.80599999999959
7,"DFT-adaptive-T (Joint)","cens_misspec",0.902439024390244,0.858085808580858,0.889,4.82622260546321,3.13602037419288,4.3140913293883,126.839000000001
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.902439024390244,0.858085808580858,0.889,4.82622260546321,3.13602037419288,4.3140913293883,144.126
9,"DFT-fixed (Joint)","cens_misspec",0.929124820659971,0.883828382838284,0.9154,4.32849835228539,2.86341359413029,3.88457767056439,125.941
10,"Vanilla CQR (Joint)","cens_misspec",0.908177905308465,0.887788778877888,0.902,4.20573534943981,2.84425389492203,3.79320646872092,0.00700000000051659
11,"Cox (Joint)","cens_misspec",0.95609756097561,0.895709570957096,0.9378,3.70122252038601,2.54290810915834,3.35025325378402,4.85899999999947
