"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.927116212338594,0.921452145214521,0.9254,4.25683708029622,2.5773326180027,3.74794722822128,0.475999999999999
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.904447632711621,0.881188118811881,0.8974,4.58679451039697,2.92538901629653,4.08338864568454,100.807
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.904447632711621,0.882508250825083,0.8978,4.58679451039697,2.88647587848458,4.07159796492752,125.648
4,"DFT-fixed (Subgroup)","prot_cens",0.903012912482066,0.887788778877888,0.8984,4.3436581443133,2.80390112665846,3.87711176796388,95.1659999999997
5,"Vanilla CQR (Subgroup)","prot_cens",0.916499282639885,0.945874587458746,0.9254,4.17123166383914,1.85374912920773,3.46903445584582,0.00900000000001455
6,"Cox (Subgroup)","prot_cens",0.929985652797704,0.898349834983498,0.9204,3.78380615746733,2.73880308156331,3.46717022546841,7.65200000000004
7,"DFT-adaptive-T (Joint)","prot_cens",0.901578192252511,0.884488448844885,0.8964,4.57867999306246,2.82223142090587,4.04647607569902,170.003
8,"DFT-adaptive-CT (Joint)","prot_cens",0.901578192252511,0.884488448844885,0.8964,4.57865040745384,2.82221318476917,4.04644992898039,197.251
9,"DFT-fixed (Joint)","prot_cens",0.919368723098996,0.901650165016502,0.914,4.28347689988632,2.68694759012331,3.79972851902813,167.944
10,"Vanilla CQR (Joint)","prot_cens",0.897274031563845,0.972937293729373,0.9202,3.88418691083971,1.82701967888803,3.26086523955835,0.00500000000010914
11,"Cox (Joint)","prot_cens",0.941463414634146,0.90957095709571,0.9318,3.8376775750149,2.50594925220358,3.43416389320307,5.42599999999993
