"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.936298421807747,0.900990099009901,0.9256,4.21218657069166,2.74189192094852,3.76668729181949,0.647999999999996
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.900143472022956,0.876567656765677,0.893,4.79069249578452,2.96777876370135,4.23834963496332,70.6460000000002
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.900143472022956,0.876567656765677,0.893,4.79069249578452,2.96777876370135,4.23834963496332,94.1589999999997
4,"DFT-fixed (Subgroup)","cov_cens",0.967575322812052,0.896369636963696,0.946,1.51226286847778,2.77201442327272,1.89396758958065,65.0150000000003
5,"Vanilla CQR (Subgroup)","cov_cens",0.946628407460545,0.893729372937294,0.9306,3.85324532097616,2.67011264071564,3.49475611885722,0.00799999999981083
6,"Cox (Subgroup)","cov_cens",0.913629842180775,0.919471947194719,0.9154,4.17808423841443,2.51187746125976,3.67322358493656,7.32600000000002
7,"DFT-adaptive-T (Joint)","cov_cens",0.911334289813486,0.863366336633663,0.8968,4.60801722781305,3.08606853351177,4.14686677343976,131.079
8,"DFT-adaptive-CT (Joint)","cov_cens",0.911334289813486,0.863366336633663,0.8968,4.60798415304902,3.08604638277242,4.14683700865521,154.703
9,"DFT-fixed (Joint)","cov_cens",0.941176470588235,0.903630363036304,0.9298,4.08562998124462,2.7257460603283,3.67358515320698,128.618
10,"Vanilla CQR (Joint)","cov_cens",0.948923959827834,0.872607260726073,0.9258,3.75638043250499,2.86987683559699,3.48776984264186,0.00500000000010914
11,"Cox (Joint)","cov_cens",0.935150645624103,0.880528052805281,0.9186,3.98382818997638,2.74581202378031,3.60870929161897,6.08800000000019
