"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.927977044476327,0.904290429042904,0.9208,4.28494319688356,2.69726521130224,3.80387676725242,0.475999999999999
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.904447632711621,0.881188118811881,0.8974,4.58679451039697,2.9188766858666,4.08141540956427,109.697999999999
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.904447632711621,0.881188118811881,0.8974,4.58679451039697,2.9188766858666,4.08141540956427,133.675999999999
4,"DFT-fixed (Subgroup)","homo_cens",0.903012912482066,0.908910891089109,0.9048,4.3436581443133,2.65635641132445,3.83240571921768,104.641999999999
5,"Vanilla CQR (Subgroup)","homo_cens",0.916499282639885,0.89042904290429,0.9086,4.17123166383914,2.72079876289796,3.73175049485396,0.00999999999976353
6,"Cox (Subgroup)","homo_cens",0.929985652797704,0.928712871287129,0.9296,3.78380615746733,2.40571954612946,3.36624591423196,7.66700000000037
7,"DFT-adaptive-T (Joint)","homo_cens",0.907604017216643,0.883168316831683,0.9002,4.53533307218334,2.859838593793,4.02765824523107,146.349
8,"DFT-adaptive-CT (Joint)","homo_cens",0.907604017216643,0.883168316831683,0.9002,4.53533307218334,2.859838593793,4.02765824523107,168.335999999999
9,"DFT-fixed (Joint)","homo_cens",0.920229555236729,0.882508250825083,0.9088,4.27433819915499,2.77746871473082,3.82078674537447,143.887
10,"Vanilla CQR (Joint)","homo_cens",0.916212338593974,0.854785478547855,0.8976,4.06596426360849,2.95762474082887,3.73013738820627,0.00400000000036016
11,"Cox (Joint)","homo_cens",0.944332855093257,0.90957095709571,0.9338,3.73663079667418,2.47833015261165,3.35536570152324,5.6220000000003
