"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.947776183644189,0.955115511551155,0.95,4.35104763334663,3.26210970368188,4.02109944065821,0.538000000000004
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.889526542324247,0.915511551155116,0.8974,5.62582788081697,6.34824851364582,5.84472133256411,74.723
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.892109038737446,0.917491749174917,0.8998,5.57259439641851,6.28815230739076,5.7894084434431,95.5129999999999
4,"DFT-fixed (Subgroup)","surv_misspec",0.925681492109039,0.954455445544554,0.9344,4.93216674315018,5.32091668118548,5.04995797437488,68.6719999999996
5,"Vanilla CQR (Subgroup)","surv_misspec",0.917647058823529,0.926072607260726,0.9202,4.89399266027318,4.38077696236026,4.73848830380557,0.011000000000422
6,"Cox (Subgroup)","surv_misspec",0.889813486370158,0.936633663366337,0.904,5.61654352623241,5.24279094079037,5.50329649284348,7.36199999999917
7,"DFT-adaptive-T (Joint)","surv_misspec",0.904447632711621,0.856105610561056,0.8898,5.24790037891322,4.92336984559574,5.14956762731802,216.903000000001
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.904447632711621,0.856105610561056,0.8898,5.2478774067622,4.92334829404418,5.14954508560864,239.824000000001
9,"DFT-fixed (Joint)","surv_misspec",0.91793400286944,0.883828382838284,0.9076,4.92165688246043,4.56385476710874,4.81324284150887,215.451
10,"Vanilla CQR (Joint)","surv_misspec",0.926255380200861,0.88976897689769,0.9152,4.79767950001097,3.7349606573651,4.47567569068927,0.00500000000010914
11,"Cox (Joint)","surv_misspec",0.915351506456241,0.850825082508251,0.8958,5.1082533891979,4.81749637323317,5.02015401336058,4.19800000000032
