"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.881962481962482,0.928990228013029,0.8964,5.01609756605219,2.5960505262167,4.2731431248227,0.823000000000036
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.877922077922078,0.926384364820847,0.8928,5.13764706881237,2.59993524988429,4.35856954040145,220.565000000001
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.877922077922078,0.926384364820847,0.8928,5.13764706881237,2.59993524988429,4.35856954040145,248.784000000001
4,"DFT-fixed (Subgroup)","cens_misspec",0.881385281385281,0.946579804560261,0.9014,4.63006779549705,2.51107239140876,3.97953620644195,214.298000000001
5,"Vanilla CQR (Subgroup)","cens_misspec",0.884271284271284,0.908794788273616,0.8918,4.65777445183809,2.45932108842793,3.98284926927117,0.0179999999982101
6,"Cox (Subgroup)","cens_misspec",0.932467532467532,0.947231270358306,0.937,3.92947208971884,2.20557281230933,3.40023501155412,9.41400000000067
7,"DFT-adaptive-T (Joint)","cens_misspec",0.843578643578644,0.831270358306189,0.8398,5.44273301780684,3.28147711540721,4.77922745577015,397.344000000001
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.843578643578644,0.831270358306189,0.8398,5.44273301780684,3.28147711540721,4.77922745577015,421.210999999999
9,"DFT-fixed (Joint)","cens_misspec",0.948051948051948,0.95114006514658,0.949,3.71519696337959,2.31091702077208,3.28408302099909,398.594000000001
10,"Vanilla CQR (Joint)","cens_misspec",0.881962481962482,0.917263843648208,0.8928,4.58774665467883,2.50628044147626,3.94873652722564,0.0230000000010477
11,"Cox (Joint)","cens_misspec",0.945743145743146,0.916612377850163,0.9368,3.77320082806247,2.38946352707664,3.34839347665982,9.08599999999933
