"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.913419913419913,0.927035830618892,0.9176,4.13207352816597,2.39632802858297,3.59919965979399,0.475999999999999
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.912842712842713,0.874267100977199,0.901,4.21482957137921,2.77126819249131,3.77165622806062,99.3829999999998
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.912842712842713,0.878827361563518,0.9024,4.21482957137921,2.72309850451125,3.75686813385074,132.637000000001
4,"DFT-fixed (Subgroup)","prot_cens",0.883982683982684,0.872312703583062,0.8804,4.33298416087889,2.58875205196554,3.79750490344249,93.3170000000009
5,"Vanilla CQR (Subgroup)","prot_cens",0.913419913419913,0.968078175895766,0.9302,4.10108057138156,1.68515382685825,3.3593910608129,0.0140000000010332
6,"Cox (Subgroup)","prot_cens",0.924963924963925,0.900325732899023,0.9174,3.70653601051923,2.35030254518222,3.29017233666076,9.96399999999812
7,"DFT-adaptive-T (Joint)","prot_cens",0.877633477633478,0.900977198697068,0.8848,4.57958332224307,2.60616092548711,3.97374264643899,177.587
8,"DFT-adaptive-CT (Joint)","prot_cens",0.877633477633478,0.900977198697068,0.8848,4.57958332224307,2.60616092548711,3.97374264643899,216.610999999999
9,"DFT-fixed (Joint)","prot_cens",0.916883116883117,0.927035830618892,0.92,4.10575558911372,2.33113792145313,3.56094796514192,175.929999999998
10,"Vanilla CQR (Joint)","prot_cens",0.909090909090909,0.986970684039088,0.933,3.76709788313406,1.53838477587148,3.08288295920444,0.00499999999919964
11,"Cox (Joint)","prot_cens",0.93044733044733,0.896416938110749,0.92,3.68838062132514,2.31889816817511,3.26794950820808,5.50699999999961
