"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.912842712842713,0.903583061889251,0.91,4.18436246777485,2.61218154815065,3.70170292545022,0.653999999999996
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.912842712842713,0.911400651465798,0.9124,4.21482957137921,2.55488473239429,3.70522650581084,97.8540000000003
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.912842712842713,0.911400651465798,0.9124,4.21482957137921,2.55488473239429,3.70522650581084,129.671
4,"DFT-fixed (Subgroup)","homo_cens",0.883982683982684,0.904885993485342,0.8904,4.33298416087889,2.44902081274292,3.75460741300115,91.5619999999999
5,"Vanilla CQR (Subgroup)","homo_cens",0.913419913419913,0.923127035830619,0.9164,4.10108057138156,2.3894303243316,3.57560394553722,0.0130000000008295
6,"Cox (Subgroup)","homo_cens",0.924963924963925,0.904234527687296,0.9186,3.70653601051923,2.23947727699819,3.25614897932827,8.38699999999881
7,"DFT-adaptive-T (Joint)","homo_cens",0.888600288600289,0.884690553745928,0.8874,4.50897862301377,2.72798450818313,3.96221342976076,222.831
8,"DFT-adaptive-CT (Joint)","homo_cens",0.891774891774892,0.886644951140065,0.8902,4.47719446775122,2.7087547245866,3.93428346659968,259.653
9,"DFT-fixed (Joint)","homo_cens",0.901875901875902,0.878175895765472,0.8946,4.18265167279879,2.61663471398537,3.70188446644307,219.75
10,"Vanilla CQR (Joint)","homo_cens",0.91024531024531,0.920521172638436,0.9134,4.01214883279266,2.4644853584265,3.53701614616225,0.00799999999981083
11,"Cox (Joint)","homo_cens",0.936219336219336,0.893159609120521,0.923,3.58456769162643,2.36078112984775,3.20886521716037,4.99399999999969
