"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.904473304473304,0.890553745928339,0.9002,4.34232954455765,2.73084624848428,3.84760417266313,0.47399999999999
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.92005772005772,0.89771986970684,0.9132,4.18675895562522,2.64352067239658,3.71298480267403,101.014000000001
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.92005772005772,0.89771986970684,0.9132,4.18673043547291,2.64352408591232,3.71296608615781,130.909999999998
4,"DFT-fixed (Subgroup)","cov_cens",0.884271284271284,0.803257328990228,0.8594,4.46992550709709,3.00669694115548,4.02071433735301,93.4169999999995
5,"Vanilla CQR (Subgroup)","cov_cens",0.93044733044733,0.934201954397394,0.9316,3.99850210565339,2.36362774143203,3.49659567583743,0.00999999999839929
6,"Cox (Subgroup)","cov_cens",0.905050505050505,0.899674267100977,0.9034,4.07931086593249,2.2758142452786,3.52563740339175,9.13500000000022
7,"DFT-adaptive-T (Joint)","cov_cens",0.890620490620491,0.86970684039088,0.8842,4.53760137961604,2.85237679703318,4.0202374327631,207.626999999999
8,"DFT-adaptive-CT (Joint)","cov_cens",0.890620490620491,0.86970684039088,0.8842,4.53760137961604,2.85237679703318,4.0202374327631,240.929999999998
9,"DFT-fixed (Joint)","cov_cens",0.888600288600289,0.865798045602606,0.8816,4.43691524887196,2.7280229168677,3.91228530294666,203.894999999999
10,"Vanilla CQR (Joint)","cov_cens",0.942279942279942,0.915309446254072,0.934,3.78863668597954,2.42380043163879,3.36963195589693,0.00500000000101863
11,"Cox (Joint)","cov_cens",0.928715728715729,0.8814332247557,0.9142,3.77302136417796,2.54240590850378,3.39522241928599,5.89099999999962
