"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.897258297258297,0.992182410423453,0.9264,4.35549886074522,2.49369330211527,3.78392455424582,0.48599999999999
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.913708513708514,0.70228013029316,0.8488,4.17689549587138,6.92820393492795,5.02154718666175,100.253000000001
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.913708513708514,0.913355048859935,0.9136,4.17689549587138,2.87233424123122,3.77639519069685,124.672
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.885714285714286,0.925732899022801,0.898,4.29524863586373,2.85813537664267,3.85405486528287,96.2089999999989
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.911688311688312,0.997394136807818,0.938,4.16516890366246,1.00216918092513,3.1941279887821,0.0129999999990105
6,"Cox (Subgroup)","heavy_prot_cens",0.926406926406926,0.847557003257329,0.9022,3.62845844349616,4.50452010303994,3.8974093729761,8.84200000000237
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.896969696969697,0.839739413680782,0.8794,4.39096546064384,4.96016507835684,4.56570974328174,235.542000000001
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.884559884559885,0.912052117263844,0.893,4.51276344644925,2.91599295397188,4.0225549052587,264.195000000003
9,"DFT-fixed (Joint)","heavy_prot_cens",0.898412698412698,0.825407166123779,0.876,4.2279702388993,5.04841203564923,4.47984587050153,233.343000000001
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.913997113997114,1,0.9404,3.80482477095933,-0.326562008758038,2.5364890295861,0.0069999999996071
11,"Cox (Joint)","heavy_prot_cens",0.922943722943723,0.90228013029316,0.9166,3.66960628602026,3.89337980576726,3.73830475658259,5.73199999999997
