"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.911111111111111,0.964820846905537,0.9276,4.73390572968119,3.0768843450438,4.22520016459751,0.849000000000046
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.906204906204906,0.892508143322476,0.902,4.83373842477259,5.25356658840436,4.96262567100754,221.017000000002
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.906204906204906,0.893811074918567,0.9024,4.83374131802729,5.22144712366656,4.95276700035854,255.906000000001
4,"DFT-fixed (Subgroup)","simul_misspec",0.936796536796537,0.923778501628664,0.9328,4.09222453853506,4.66876001039954,4.26922092839745,214.426000000001
5,"Vanilla CQR (Subgroup)","simul_misspec",0.891197691197691,0.955700325732899,0.911,5.12427825843933,3.29654662214047,4.56316464609558,0.0139999999992142
6,"Cox (Subgroup)","simul_misspec",0.904473304473304,0.900325732899023,0.9032,4.87649231272929,4.6339239147455,4.80202381454827,10.1610000000019
7,"DFT-adaptive-T (Joint)","simul_misspec",0.906493506493506,0.884690553745928,0.8998,4.71156251679464,4.60401267820391,4.67854471634728,389.389999999999
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.906493506493506,0.884690553745928,0.8998,4.71156251679464,4.60401267820391,4.67854471634728,414.41
9,"DFT-fixed (Joint)","simul_misspec",0.994516594516594,0.988925081433225,0.9928,2.14512230924144,2.1447310730866,2.1450021997419,387.233
10,"Vanilla CQR (Joint)","simul_misspec",0.902741702741703,0.932899022801303,0.912,4.91325251307283,3.88261674443298,4.59684733210039,0.00799999999981083
11,"Cox (Joint)","simul_misspec",0.907070707070707,0.889902280130293,0.9018,4.81520785393337,4.49851984150801,4.71798463411879,5.33700000000135
