"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.930272596843616,0.919471947194719,0.927,4.10692678910303,4.23560336041236,4.14591579020976,0.495000000000005
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.926829268292683,0.920792079207921,0.925,4.18705565315756,4.19141698903241,4.18837713792764,104.280999999999
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.926829268292683,0.921452145214521,0.9252,4.18705565315756,2.95550092322502,3.813894569988,126.046
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.930272596843616,0.926732673267327,0.9292,3.93088426708405,4.04531962194948,3.96555817960828,96.3849999999984
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.911047345767575,0.972277227722772,0.9296,4.26522812375719,1.45689252625199,3.41430243771311,0.011000000000422
6,"Cox (Subgroup)","heavy_inter_cens",0.937733142037303,0.947194719471947,0.9406,3.65247645938829,3.61664885836968,3.64162069627965,9.81899999999951
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.918794835007174,0.906270627062706,0.915,4.23428774295629,4.36588599246248,4.27416201255666,279.928
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.917073170731707,0.937293729372937,0.9232,4.25181370450258,3.25681123716882,3.95032795690045,304.848000000002
9,"DFT-fixed (Joint)","heavy_inter_cens",0.925681492109039,0.917491749174917,0.9232,4.01280630248138,4.06718960497591,4.02928444313722,277.026000000002
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.916212338593974,1,0.9416,3.83035362027092,-0.137489017028862,2.62809730116909,0.00799999999981083
11,"Cox (Joint)","heavy_inter_cens",0.941750358680057,0.939273927392739,0.941,3.60219258163458,3.64117853501209,3.61400532550797,5.83799999999974
