"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.905882352941176,0.898349834983498,0.9036,4.66741812734939,2.76167565319184,4.08997815767965,0.997000000000014
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.886083213773314,0.899009900990099,0.89,4.97703990636518,2.73077208723107,4.29642075716755,223.313999999998
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.886083213773314,0.899009900990099,0.89,4.97703990636518,2.73077208723107,4.29642075716755,248.279999999999
4,"DFT-fixed (Subgroup)","cens_misspec",0.891535150645624,0.910891089108911,0.8974,4.55523919660975,2.4585195586437,3.91993314630604,216.248
5,"Vanilla CQR (Subgroup)","cens_misspec",0.869727403156385,0.917491749174917,0.8842,4.76936033107118,2.53281975212328,4.09168853564997,0.0169999999998254
6,"Cox (Subgroup)","cens_misspec",0.932281205164993,0.945874587458746,0.9364,3.91877611782453,2.27576888710594,3.4209449269168,11.2739999999994
7,"DFT-adaptive-T (Joint)","cens_misspec",0.170157819225251,0.191419141914191,0.1766,14.4387409479791,8.43394679488374,12.6192883195912,349.313
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.170157819225251,0.191419141914191,0.1766,14.4387409479791,8.43394679488374,12.6192883195912,368.261
9,"DFT-fixed (Joint)","cens_misspec",0.957819225251076,0.972277227722772,0.9622,3.77683024340591,2.10817895546577,3.27122890316005,346.412
10,"Vanilla CQR (Joint)","cens_misspec",0.86857962697274,0.8996699669967,0.878,4.57439256705621,2.61222455972978,3.9798556608363,0.00799999999981083
11,"Cox (Joint)","cens_misspec",0.939454806312769,0.925412541254125,0.9352,3.84133326700178,2.36808081195893,3.3949377731238,6.58300000000054
