"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.944619799139168,0.874587458745875,0.9234,3.95722665449543,2.90960006720519,3.63979579854649,0.477000000000032
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.921951219512195,0.89042904290429,0.9124,4.20090136910712,2.85274048412973,3.79240862095897,66.9190000000017
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.917073170731707,0.89042904290429,0.909,4.25185676508003,2.85273528424441,3.82792295638684,96.5269999999982
4,"DFT-fixed (Subgroup)","cov_cens",0.860832137733142,0.892409240924092,0.8704,4.56370129027521,2.69980042403224,3.99893932780359,58.7220000000016
5,"Vanilla CQR (Subgroup)","cov_cens",0.940028694404591,0.912871287128713,0.9318,3.92865333444984,2.53909666631463,3.50761766400487,0.00899999999819556
6,"Cox (Subgroup)","cov_cens",0.914777618364419,0.926072607260726,0.9182,3.99233346012832,2.46376297201759,3.52917660223076,8.38600000000042
7,"DFT-adaptive-T (Joint)","cov_cens",0.908751793400287,0.895709570957096,0.9048,4.51660676924174,2.76593488173459,3.98615318732707,115.969999999999
8,"DFT-adaptive-CT (Joint)","cov_cens",0.908751793400287,0.895709570957096,0.9048,4.51660676924174,2.76593488173459,3.98615318732707,144.971000000001
9,"DFT-fixed (Joint)","cov_cens",0.947776183644189,0.935973597359736,0.9442,3.77485379382549,2.41299387385947,3.36221023807578,111.547999999999
10,"Vanilla CQR (Joint)","cov_cens",0.942037302725968,0.910891089108911,0.9326,3.8611276512659,2.51697850216137,3.45385045908723,0.00600000000122236
11,"Cox (Joint)","cov_cens",0.938020086083214,0.906270627062706,0.9284,3.88525856602143,2.52437426426369,3.47291062258884,6.21099999999933
