"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.908520946138501,0.904761904761905,0.9074,4.45202203630987,2.79376424670933,3.95752956345099,0.635999999999996
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.897406668566543,0.898725687458082,0.8978,4.6342774404518,2.81412104628942,4.09150680371257,66.4840000000022
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.897406668566543,0.898725687458082,0.8978,4.63425668067555,2.81412104628942,4.09149223450161,87.4160000000011
4,"DFT-fixed (Subgroup)","homo_cens",0.922200056996295,0.82092555331992,0.892,4.14910572497523,3.04166361978596,3.81886648920779,60.5520000000033
5,"Vanilla CQR (Subgroup)","homo_cens",0.910800797948133,0.88933601609658,0.9044,4.31998224715223,2.76901750404674,3.85748456075817,0.00899999999819556
6,"Cox (Subgroup)","homo_cens",0.927329723567968,0.918175720992622,0.9246,3.78931543037683,2.43515608969915,3.38550511498675,7.11800000000039
7,"DFT-adaptive-T (Joint)","homo_cens",0.90424622399544,0.890677397719651,0.9002,4.50334052606056,2.89947772072393,4.02506863750918,107.516
8,"DFT-adaptive-CT (Joint)","homo_cens",0.903961242519236,0.890677397719651,0.9,4.50992022373403,2.90371406188066,4.03094954626935,129.944
9,"DFT-fixed (Joint)","homo_cens",0.892846964947278,0.85513078470825,0.8816,4.44648050097981,2.93635662977352,3.9961615625861,105.169999999998
10,"Vanilla CQR (Joint)","homo_cens",0.893131946423482,0.919517102615694,0.901,4.27522898519659,2.63828647448839,3.7870927285034,0.00400000000081491
11,"Cox (Joint)","homo_cens",0.933029353092049,0.902749832327297,0.924,3.7482152997974,2.47163940840795,3.36754036898506,4.55500000000029
