"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.908805927614705,0.936955063715627,0.9172,4.58089224300592,3.8257146059025,4.35569827162168,0.84099999999998
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.851239669421488,0.930248155600268,0.8748,5.61853554284432,4.87808826877938,5.39773416571816,135.161999999998
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.851239669421488,0.930248155600268,0.8748,5.61853554284432,4.87794659050655,5.3976919172572,159.401
4,"DFT-fixed (Subgroup)","simul_misspec",0.850384724992875,0.948356807511737,0.8796,5.78398539450368,1.39716570143219,4.47583576202976,129.561999999996
5,"Vanilla CQR (Subgroup)","simul_misspec",0.886862353946993,0.965124077800134,0.9102,5.12735415313019,3.02497779441894,4.50042552296249,0.0130000000008295
6,"Cox (Subgroup)","simul_misspec",0.871188372755771,0.920858484238766,0.886,5.36620172016993,4.57329537953065,5.1297570493913,10.6309999999994
7,"DFT-adaptive-T (Joint)","simul_misspec",0.873468224565403,0.881287726358149,0.8758,5.26317473447127,5.08194820810498,5.20913298430884,297.936
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.873468224565403,0.881287726358149,0.8758,5.26317473447127,5.08194820810498,5.20913298430884,323.120000000001
9,"DFT-fixed (Joint)","simul_misspec",0.885437446565973,0.867203219315895,0.88,5.06293997550267,5.32166602609481,5.14009208378925,296.093000000001
10,"Vanilla CQR (Joint)","simul_misspec",0.882587631803933,0.966465459423206,0.9076,5.22020622555044,3.05809487320816,4.57546462028197,0.0069999999996071
11,"Cox (Joint)","simul_misspec",0.888857224280422,0.877934272300469,0.8856,5.01850420710733,4.88844890534061,4.97972171612049,5.30099999999948
