"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.906526075805073,0.910127431254192,0.9076,4.49819520594147,2.76355988427347,3.98092695302007,0.467999999999989
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.898261612995155,0.902079141515761,0.8994,4.74814270398838,2.8565904279961,4.18408181528748,61.3849999999984
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.898261612995155,0.902079141515761,0.8994,4.74233095524962,2.8565904279961,4.18000313002262,82.0959999999995
4,"DFT-fixed (Subgroup)","cov_cens",0.990595611285266,0.857813547954393,0.951,1.19157230821947,2.92984595098422,1.70992550849192,56.1540000000005
5,"Vanilla CQR (Subgroup)","cov_cens",0.923055001424907,0.894701542588867,0.9146,4.3050645981625,2.78705301451014,3.85239354391736,0.00600000000122236
6,"Cox (Subgroup)","cov_cens",0.908805927614705,0.911468812877264,0.9096,4.18604145031377,2.55193504061702,3.6987509189422,6.03900000000067
7,"DFT-adaptive-T (Joint)","cov_cens",0.909945853519521,0.881287726358149,0.9014,4.44065960391261,2.99140321666998,4.00849134923686,142.880000000001
8,"DFT-adaptive-CT (Joint)","cov_cens",0.909945853519521,0.881287726358149,0.9014,4.44065960391261,2.99140321666998,4.00849134923686,165.022999999999
9,"DFT-fixed (Joint)","cov_cens",0.883727557708749,0.82092555331992,0.865,4.61760008834073,3.13930184686522,4.17677155273273,140.360000000001
10,"Vanilla CQR (Joint)","cov_cens",0.934169278996865,0.929577464788732,0.9328,4.03128266218523,2.4476492631447,3.55904318259135,0.00399999999899592
11,"Cox (Joint)","cov_cens",0.92533485323454,0.887994634473508,0.9142,3.97206440219181,2.67918403108674,3.58652747552828,4.53700000000026
