"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.946138500997435,0.951710261569417,0.9478,4.43977830805011,2.92997031650936,3.98955356497266,0.519000000000005
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.903106298090624,0.902749832327297,0.903,5.53825707478205,7.3079184154019,6.06597008655489,80.384
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.903391279566828,0.904761904761905,0.9038,5.52643576377399,6.95911990608159,5.95366217501011,96.2140000000018
4,"DFT-fixed (Subgroup)","surv_misspec",0.939583927044742,0.929577464788732,0.9366,4.66177044147286,6.35100973581506,5.1655015990457,69.9730000000018
5,"Vanilla CQR (Subgroup)","surv_misspec",0.933029353092049,0.963112005365527,0.942,4.6935486061979,3.82995910839386,4.43602621795274,0.0100000000002183
6,"Cox (Subgroup)","surv_misspec",0.903676261043032,0.916163648558015,0.9074,5.43920466930524,5.86235160153253,5.56538708449542,10.2649999999994
7,"DFT-adaptive-T (Joint)","surv_misspec",0.91194072385295,0.864520456069752,0.8978,5.2365675215499,4.77863857333318,5.10001310919167,98.5400000000009
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.91194072385295,0.864520456069752,0.8978,5.23544749245989,4.77761648888745,5.09892228719459,121.394
9,"DFT-fixed (Joint)","surv_misspec",0.927329723567968,0.906103286384977,0.921,4.75896553203207,4.03193923117932,4.54216628911778,95.7180000000008
10,"Vanilla CQR (Joint)","surv_misspec",0.931034482758621,0.930248155600268,0.9308,4.70126822072879,3.30768609361384,4.28570203042311,0.00799999999981083
11,"Cox (Joint)","surv_misspec",0.928469649472784,0.863849765258216,0.9092,4.88593288421932,4.38724515920283,4.73722420461941,7.62800000000061
