"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.903216542217117,0.897891963109354,0.9016,4.46619074440157,2.95879588135326,4.0085456639801,0.480999999999995
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.886272257323377,0.895915678524374,0.8892,4.63267318887659,2.97581293223999,4.12965041496172,77.5150000000012
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.886272257323377,0.895915678524374,0.8892,4.63267318887659,2.97581293223999,4.12965041496172,104.110000000001
4,"DFT-fixed (Subgroup)","homo_cens",0.915852958070075,0.916337285902503,0.916,4.22288536758389,2.6198634480018,3.73620791279877,70.369999999999
5,"Vanilla CQR (Subgroup)","homo_cens",0.887421022400919,0.920289855072464,0.8974,4.40960854213078,2.60835770866586,3.86274878909083,0.00900000000183354
6,"Cox (Subgroup)","homo_cens",0.914129810453762,0.928853754940711,0.9186,3.91669012525222,2.33452425757262,3.4363445678247,8.86899999999878
7,"DFT-adaptive-T (Joint)","homo_cens",0.881390005743825,0.905138339920949,0.8886,4.73726354721097,2.86978275048219,4.17029637732411,184.222
8,"DFT-adaptive-CT (Joint)","homo_cens",0.881390005743825,0.905138339920949,0.8886,4.73726354721097,2.86978275048219,4.17029637732411,209.868
9,"DFT-fixed (Joint)","homo_cens",0.896898334290638,0.872859025032938,0.8896,4.29603017552272,2.90039161577956,3.8723143087847,181.335999999999
10,"Vanilla CQR (Joint)","homo_cens",0.879379666858128,0.88866930171278,0.8822,4.32522255333081,2.9485433899458,3.90726275932712,0.00499999999919964
11,"Cox (Joint)","homo_cens",0.931074095347501,0.909090909090909,0.9244,3.78016102216676,2.50300514382571,3.39241649750242,5.55199999999968
