"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.953762205628949,0.925559947299078,0.9452,4.25138644996902,3.80933552912898,4.11717979040198,0.691000000000003
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.877656519241815,0.930171277997365,0.8936,5.85374541135316,6.03908224745241,5.91001367479289,81.25
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.879092475588742,0.930171277997365,0.8946,5.83987632161674,6.03817389696831,5.90007946549348,106.444
4,"DFT-fixed (Subgroup)","surv_misspec",0.9192992533027,0.938076416337286,0.925,5.15865370314434,5.11876933840411,5.14654481000921,74.4570000000003
5,"Vanilla CQR (Subgroup)","surv_misspec",0.921022400919012,0.940711462450593,0.927,4.91166020463021,4.36888194346733,4.74687272454116,0.0069999999996071
6,"Cox (Subgroup)","surv_misspec",0.88799540493969,0.929512516469038,0.9006,5.66229852415324,5.58840914472064,5.6398657085575,9.54500000000007
7,"DFT-adaptive-T (Joint)","surv_misspec",0.909821941412981,0.849143610013175,0.8914,5.16287519846478,5.364731727835,5.22415884078158,146.006000000001
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.909821941412981,0.849143610013175,0.8914,5.16281877817568,5.36467310164254,5.22410175078022,169.618
9,"DFT-fixed (Joint)","surv_misspec",0.943136128661689,0.911067193675889,0.9334,4.37954724387657,4.10064941017774,4.2948738615656,143.741000000002
10,"Vanilla CQR (Joint)","surv_misspec",0.921022400919012,0.891963109354414,0.9122,4.80631939662488,4.04564108102964,4.57537746001016,0.00499999999919964
11,"Cox (Joint)","surv_misspec",0.916427340608845,0.859025032938076,0.899,5.07947989146668,5.01684355490734,5.06046349968726,6.10400000000118
