"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.903503733486502,0.938076416337286,0.914,4.43940759595272,2.54962740761294,3.86567033077276,0.48299999999999
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.886272257323377,0.913702239789196,0.8946,4.63267318887659,2.72449025891296,4.05334885133963,83.603000000001
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.886272257323377,0.914361001317523,0.8948,4.63267318887659,2.71921468407877,4.05174718681997,106.478999999999
4,"DFT-fixed (Subgroup)","prot_cens",0.915852958070075,0.959156785243742,0.929,4.22288536758389,2.43421586337485,3.67984530610603,76.0349999999999
5,"Vanilla CQR (Subgroup)","prot_cens",0.887421022400919,0.949275362318841,0.9062,4.40960854213078,1.84397885549111,3.63068336926697,0.0100000000002183
6,"Cox (Subgroup)","prot_cens",0.914129810453762,0.914361001317523,0.9142,3.91669012525222,2.61419124074583,3.52125146391608,8.02399999999943
7,"DFT-adaptive-T (Joint)","prot_cens",0.875646180356117,0.908432147562582,0.8856,4.79044529913802,2.82232130917069,4.19292285578394,152.840999999999
8,"DFT-adaptive-CT (Joint)","prot_cens",0.875646180356117,0.908432147562582,0.8856,4.79044529913802,2.82232130917069,4.19292285578394,177.411999999998
9,"DFT-fixed (Joint)","prot_cens",0.883687535898909,0.888010540184453,0.885,4.4714559930065,2.82235587924873,3.97078919846964,150.037
10,"Vanilla CQR (Joint)","prot_cens",0.878805284319357,0.982872200263505,0.9104,4.00662171531617,1.74051807114974,3.31863264894724,0.00400000000081491
11,"Cox (Joint)","prot_cens",0.924755887421022,0.910408432147563,0.9204,3.9249299879115,2.51547101086171,3.49701824247918,5.76899999999841
