"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.906950028719127,0.895915678524374,0.9036,4.60245360110972,3.13991847362066,4.15842793640404,0.858000000000004
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.895175186674325,0.905138339920949,0.8982,4.65560761760522,2.90125566705602,4.12298636541848,183.43
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.895175186674325,0.905138339920949,0.8982,4.65560761760522,2.90125566705602,4.12298636541848,204.321999999998
4,"DFT-fixed (Subgroup)","cens_misspec",0.903503733486502,0.957180500658761,0.9198,4.42437677423865,2.51533527295545,3.84479177444907,175.965
5,"Vanilla CQR (Subgroup)","cens_misspec",0.904939689833429,0.909090909090909,0.9062,4.29436977068859,2.85306753216067,3.85679041107151,0.011000000002241
6,"Cox (Subgroup)","cens_misspec",0.924468696151637,0.919631093544137,0.923,3.90655253304988,2.53047842854124,3.48877643492106,8.85099999999875
7,"DFT-adaptive-T (Joint)","cens_misspec",0.680643308443423,0.739130434782609,0.6984,7.00814380853562,4.17026033164847,6.14656238495269,329.532999999999
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.680643308443423,0.739130434782609,0.6984,7.00814380853562,4.17026033164847,6.14656238495269,349.106
9,"DFT-fixed (Joint)","cens_misspec",0.912693854106835,0.887351778656126,0.905,4.21555571244685,2.81445530859814,3.79018162983838,326.625
10,"Vanilla CQR (Joint)","cens_misspec",0.9055140723722,0.920289855072464,0.91,4.24508733384944,2.71650078451771,3.78100845747233,0.0309999999990396
11,"Cox (Joint)","cens_misspec",0.930212521539345,0.914361001317523,0.9254,3.88785064906917,2.4866474791992,3.46244536669664,7.52300000000105
