"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.907589803012746,0.905684754521964,0.907,4.39289468505456,2.83794988371764,3.91148377456065,0.472000000000008
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.913093858632677,0.910852713178295,0.9124,4.34662392502924,2.87172459043264,3.88999509103813,82.918
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.913093858632677,0.910852713178295,0.9124,4.34659995674391,2.87172459043264,3.88997854333394,114.83
4,"DFT-fixed (Subgroup)","homo_cens",0.913093858632677,0.905684754521964,0.9108,4.1075376938295,2.58008528928613,3.63463842938287,80.2640000000001
5,"Vanilla CQR (Subgroup)","homo_cens",0.882387022016222,0.898578811369509,0.8874,4.51188705396193,2.74075574886599,3.96354480190423,0.0110000000000241
6,"Cox (Subgroup)","homo_cens",0.937137891077636,0.928940568475452,0.9346,3.72420347117525,2.32605862662616,3.29133782730285,4.58000000000004
7,"DFT-adaptive-T (Joint)","homo_cens",0.894264194669757,0.888888888888889,0.8926,4.60880211164763,2.96853655504504,4.10097589532347,116.776
8,"DFT-adaptive-CT (Joint)","homo_cens",0.894264194669757,0.888888888888889,0.8926,4.60880211164763,2.96853655504504,4.10097589532347,155.907
9,"DFT-fixed (Joint)","homo_cens",0.917149478563152,0.87984496124031,0.9056,4.16362378160465,2.90160594750025,3.77290306016593,121.183
10,"Vanilla CQR (Joint)","homo_cens",0.881517960602549,0.922480620155039,0.8942,4.40152851590463,2.65728613650079,3.8615110752412,0.025999999999982
11,"Cox (Joint)","homo_cens",0.948435689455388,0.908268733850129,0.936,3.57664242656553,2.49360571951416,3.24133426206243,2.96700000000001
