"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.898899188876014,0.983204134366925,0.925,4.51511319545881,2.90742398589069,4.01737261617652,0.455000000000013
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.909617612977984,0.827519379844961,0.8842,4.38221465945443,5.82247648023688,4.82811971916867,133.286
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.909617612977984,0.88953488372093,0.9034,4.38221465945443,2.93261975710769,3.93342007768788,148.792
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.91396292004635,0.922480620155039,0.9166,4.06444116533524,3.26270917689641,3.81622494171458,128.733
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.88180764774044,0.998062015503876,0.9178,4.5197082139272,1.02342235529836,3.43725811209571,0.0109999999999673
6,"Cox (Subgroup)","heavy_prot_cens",0.938586326767092,0.905038759689923,0.9282,3.64926361215555,3.81461166096189,3.700455368066,7.15700000000015
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.898030127462341,0.747416020671835,0.8514,4.53134782811694,6.38408568557525,5.10495546878604,95.864
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.893974507531866,0.906976744186046,0.898,4.58837552968032,2.99782871865024,4.09594223698541,124.33
9,"DFT-fixed (Joint)","heavy_prot_cens",0.91135573580533,0.900516795865633,0.908,4.26946473777301,4.70546869062812,4.40445156157695,92.9349999999999
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.918597914252607,1,0.9438,3.87781944726638,-0.132676059191354,2.63617003846706,0.00500000000010914
11,"Cox (Joint)","heavy_prot_cens",0.937427578215527,0.91343669250646,0.93,3.67461391875139,4.22251377753712,3.84424371503145,4.12200000000007
