"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.942641946697567,0.925710594315245,0.9374,4.52451270133146,3.58794027913014,4.23454987941793,0.531000000000006
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.904982618771727,0.906976744186046,0.9056,5.55532768406417,6.57148696810127,5.86993059840206,177.08
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.905272305909618,0.906976744186046,0.9058,5.53391015289831,6.54520758003156,5.84700783633877,204.057
4,"DFT-fixed (Subgroup)","surv_misspec",0.925840092699884,0.948320413436692,0.9328,5.07526149203135,5.11916148038868,5.08885292842678,170.806
5,"Vanilla CQR (Subgroup)","surv_misspec",0.934530706836616,0.922480620155039,0.9308,4.78150579443098,4.32743664910333,4.64092598703754,0.00799999999981083
6,"Cox (Subgroup)","surv_misspec",0.895712630359212,0.918604651162791,0.9028,5.66630458038755,5.37319668113647,5.57555837477941,7.61799999999994
7,"DFT-adaptive-T (Joint)","surv_misspec",0.903823870220162,0.866279069767442,0.8922,5.42605566409018,4.91545562557263,5.26797389216515,105.173
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.904113557358053,0.866925064599483,0.8926,5.41971160501409,4.90970855204354,5.26181465981441,130.587
9,"DFT-fixed (Joint)","surv_misspec",0.957415990730012,0.910206718346253,0.9428,3.99785495025149,3.62246677635031,3.88163477161169,103.586
10,"Vanilla CQR (Joint)","surv_misspec",0.929026651216686,0.879198966408269,0.9136,4.76856712822372,4.20464412135498,4.59397656529716,0.00700000000006185
11,"Cox (Joint)","surv_misspec",0.915990730011587,0.863695090439277,0.8998,5.16519970688822,4.61792068966823,4.99576212315691,4.29599999999982
