"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.887311703360371,0.877260981912145,0.8842,4.76833835168237,3.11454908953064,4.25632519612019,0.869
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.882097334878331,0.884366925064599,0.8828,4.83961200632445,3.07055326635873,4.29191142043106,204.103
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.882097334878331,0.884366925064599,0.8828,4.83961200632445,3.07055326635873,4.29191142043106,227.201
4,"DFT-fixed (Subgroup)","cens_misspec",0.93018539976825,0.887596899224806,0.917,4.0729888518968,2.83573952442072,3.68993646011021,198.788000000001
5,"Vanilla CQR (Subgroup)","cens_misspec",0.893684820393974,0.899870801033592,0.8956,4.49070794657347,2.77675097239897,3.96006686736905,0.0149999999998727
6,"Cox (Subgroup)","cens_misspec",0.935110081112399,0.921188630490956,0.9308,3.79550337277976,2.52956036204294,3.40356741665564,8.73100000000022
7,"DFT-adaptive-T (Joint)","cens_misspec",0.842699884125145,0.844961240310077,0.8434,5.34492569824789,3.4294638154401,4.7518986993306,399.593
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.842699884125145,0.844961240310077,0.8434,5.34492569824789,3.4294638154401,4.7518986993306,418.838
9,"DFT-fixed (Joint)","cens_misspec",0.925260718424102,0.901162790697674,0.9178,4.06725068268026,2.65765932216779,3.6308411974656,398.357
10,"Vanilla CQR (Joint)","cens_misspec",0.893684820393974,0.897932816537468,0.895,4.44168883945937,2.86089999588174,3.95227661348774,0.00700000000006185
11,"Cox (Joint)","cens_misspec",0.94351100811124,0.915374677002584,0.9348,3.76381715988411,2.50295638434645,3.37345466377765,5.34100000000035
