"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.911832280298679,0.946640316205534,0.9224,4.41622125614873,2.29985022177842,3.7736910101139,0.509
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.903503733486502,0.91501976284585,0.907,4.59910547918992,2.77967361920621,4.04672596649886,73.1479999999992
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.903503733486502,0.91501976284585,0.907,4.59910547918992,2.77966296977058,4.0467227333302,97.945999999999
4,"DFT-fixed (Subgroup)","prot_cens",0.897759908098794,0.94137022397892,0.911,4.39723555843795,2.51853763211592,3.82686286800658,65.4439999999986
5,"Vanilla CQR (Subgroup)","prot_cens",0.910109132682366,0.972332015810277,0.929,4.42116078602806,1.75973690159879,3.61315249471534,0.0209999999997308
6,"Cox (Subgroup)","prot_cens",0.927053417576106,0.929512516469038,0.9278,3.88507090746578,2.47558197200052,3.45715006665853,8.47700000000077
7,"DFT-adaptive-T (Joint)","prot_cens",0.89488799540494,0.902503293807642,0.8972,4.70704067654729,2.75358232214557,4.11397072015093,87.7240000000002
8,"DFT-adaptive-CT (Joint)","prot_cens",0.89488799540494,0.902503293807642,0.8972,4.70704067654729,2.75358232214557,4.11397072015093,115.024
9,"DFT-fixed (Joint)","prot_cens",0.904365307294658,0.882740447957839,0.8978,4.39151104028444,2.67720864139803,3.87104883198253,85.6790000000001
10,"Vanilla CQR (Joint)","prot_cens",0.904365307294658,0.987483530961792,0.9296,4.01970615429715,1.5382277658752,3.26632931557225,0.00399999999990541
11,"Cox (Joint)","prot_cens",0.943710511200459,0.91699604743083,0.9356,3.83754458043143,2.44890590098149,3.41595387735043,5.03099999999995
