"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.927914991384262,0.909749670619236,0.9224,4.26468398703427,2.78984813085238,3.81692382109745,0.711999999999996
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.907237219988512,0.91501976284585,0.9096,4.61720280740089,2.74635254891564,4.04921266892477,81.5720000000001
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.907237219988512,0.91501976284585,0.9096,4.61719224573778,2.74635254891564,4.04920531378258,101.783999999999
4,"DFT-fixed (Subgroup)","cov_cens",0.810166570936244,0.951251646903821,0.853,5.10883335159358,2.3736756826108,4.27843948329041,76.351999999999
5,"Vanilla CQR (Subgroup)","cov_cens",0.925617461229179,0.923583662714098,0.925,4.23682148092725,2.57273149588586,3.73160376146869,0.00900000000092405
6,"Cox (Subgroup)","cov_cens",0.908098793796669,0.934123847167325,0.916,4.16160899034865,2.28307263642212,3.59128535329656,6.875
7,"DFT-adaptive-T (Joint)","cov_cens",0.895462377943711,0.913702239789196,0.901,4.76246252206045,2.74565257349425,4.15015902167575,142.843999999999
8,"DFT-adaptive-CT (Joint)","cov_cens",0.895462377943711,0.913702239789196,0.901,4.762460670231,2.74565150587843,4.15015740793356,164.777
9,"DFT-fixed (Joint)","cov_cens",0.863009764503159,0.808959156785244,0.8466,4.79177533141465,3.09850070221373,4.27769715398925,140.714999999999
10,"Vanilla CQR (Joint)","cov_cens",0.93739230327398,0.912384716732543,0.9298,4.04632315536683,2.6368271304651,3.61840016220666,0.00500000000010914
11,"Cox (Joint)","cov_cens",0.938253877082137,0.906455862977602,0.9286,3.89427778551876,2.55961268586606,3.4890734612642,4.5630000000001
