"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.904939689833429,0.923583662714098,0.9106,4.58958651392864,4.21799421341329,4.47677109149218,0.503
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.898908673176335,0.86231884057971,0.8878,4.66365694892721,5.53249848721194,4.92743723995046,83.1080000000002
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.898908673176335,0.942687747035573,0.9122,4.66365694892721,3.02253296765078,4.16541170821169,101.840999999999
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.89488799540494,0.925559947299078,0.9042,4.37944615612028,4.4427818686717,4.39867487845089,75.369999999999
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.907524411257898,0.984848484848485,0.931,4.46754295376948,1.27247250318652,3.49751956497249,0.0100000000002183
6,"Cox (Subgroup)","heavy_inter_cens",0.928202182653647,0.932147562582345,0.9294,3.83660990330241,3.99799175451668,3.88560543333106,10.3239999999996
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.903216542217117,0.905797101449275,0.904,4.626878928392,4.50231411239129,4.58906105025419,139.053000000001
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.903216542217117,0.928194993412385,0.9108,4.62724955947741,3.48053062564349,4.27910569116543,162.397
9,"DFT-fixed (Joint)","heavy_inter_cens",0.906375646180356,0.916337285902503,0.9094,4.29257769107228,4.13064762919237,4.24341572428554,137.711
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.893739230327398,1,0.926,3.99181088528148,0.235329411000754,2.85134310968985,0.00500000000010914
11,"Cox (Joint)","heavy_inter_cens",0.941700172314762,0.922266139657444,0.9358,3.67819186430737,3.83611657981629,3.72613780793588,5.7559999999994
