"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.904720782959125,0.986893840104849,0.9298,4.4655796546594,2.6738999279606,3.91875900207093,0.64200000000001
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.898675877950489,0.884010484927916,0.8942,4.52677045649707,4.2720446572264,4.44902814255966,61.5610000000001
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.898675877950489,0.850589777195282,0.884,4.52677045649707,3.13754980573851,4.10278031388556,77.7739999999999
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.932354634427173,0.932503276539974,0.9324,3.97925232242971,2.54790992858141,3.54240662382721,58.8779999999999
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.907311456534254,0.998689384010485,0.9352,4.42202230299593,1.00856352299489,3.38023468333961,0.00599999999985812
6,"Cox (Subgroup)","heavy_prot_cens",0.941278065630397,0.893184796854522,0.9266,3.66101181619992,4.26278901498213,3.84467421726825,5.06899999999996
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.904145077720207,0.815203145478375,0.877,4.48432766917888,5.4757430920612,4.78690765624256,91.8130000000001
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.898963730569948,0.907601572739187,0.9016,4.52868808635857,3.01714577531806,4.067365373029,109.815
9,"DFT-fixed (Joint)","heavy_prot_cens",0.894933793897524,0.806684141546527,0.868,4.26765464796623,5.27607138846565,4.57542343716665,90.8970000000002
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.917962003454231,1,0.943,3.76915363716145,-0.0269124345391883,2.61059427207842,0.00599999999997181
11,"Cox (Joint)","heavy_prot_cens",0.939838802533103,0.9043250327654,0.929,3.68354749965401,4.22925638810473,3.85009785240917,5.47299999999996
