"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.911917098445596,0.920052424639581,0.9144,4.3624570246122,2.58215641544832,3.81910927869538,0.491
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.901554404145078,0.880078636959371,0.895,4.49908204243074,2.85093104064799,3.99606635668664,53.263
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.901554404145078,0.880078636959371,0.895,4.49908204243074,2.84528978000503,3.99434464393841,71.355
4,"DFT-fixed (Subgroup)","prot_cens",0.931778929188256,0.887287024901704,0.9182,3.99834574525108,2.76592112850482,3.62220975222012,47.181
5,"Vanilla CQR (Subgroup)","prot_cens",0.911341393206678,0.928571428571429,0.9166,4.35822785453188,1.97735772721745,3.63158629167551,0.0080000000000382
6,"Cox (Subgroup)","prot_cens",0.940990213010938,0.894495412844037,0.9268,3.74958098316527,2.64040892905919,3.41106167225209,7.08000000000004
7,"DFT-adaptive-T (Joint)","prot_cens",0.90356937248129,0.877457404980341,0.8956,4.48866741435641,2.91305311704366,4.00778993081656,187.249
8,"DFT-adaptive-CT (Joint)","prot_cens",0.90356937248129,0.877457404980341,0.8956,4.48865128623951,2.91304265022648,4.00777553052833,209.709
9,"DFT-fixed (Joint)","prot_cens",0.894645941278066,0.832896461336828,0.8758,4.35092147375795,2.9493039741147,3.92314781286683,184.256
10,"Vanilla CQR (Joint)","prot_cens",0.916234887737478,0.989515072083879,0.9386,4.08327513548582,1.17287686049852,3.19502158195969,0.00499999999999545
11,"Cox (Joint)","prot_cens",0.943293033966609,0.895150720838794,0.9286,3.78995496800995,2.50473377511541,3.39770545993853,3.35000000000002
