"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.89608520437536,0.882044560943643,0.8918,4.65757795686181,2.91999416548052,4.12726738373224,0.490000000000009
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.898963730569948,0.878768020969856,0.8928,4.57157868418355,2.91105598991326,4.06478715789226,82.461
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.898963730569948,0.878768020969856,0.8928,4.57157868418355,2.91106708586282,4.06479054437606,101.037
4,"DFT-fixed (Subgroup)","cov_cens",0.800230282095567,0.944298820445609,0.8442,5.29280065132494,2.33524238355629,4.39015386800195,76.905
5,"Vanilla CQR (Subgroup)","cov_cens",0.919401266551526,0.915465268676278,0.9182,4.27674023692328,2.57365812907542,3.75695957760812,0.0129999999999768
6,"Cox (Subgroup)","cov_cens",0.924582613701785,0.893184796854522,0.915,4.10330344685633,2.61587511183831,3.64934031900883,5.33199999999999
7,"DFT-adaptive-T (Joint)","cov_cens",0.896948762233736,0.878768020969856,0.8914,4.65409868977234,2.94900488851573,4.13370406162883,112.838
8,"DFT-adaptive-CT (Joint)","cov_cens",0.896948762233736,0.878768020969856,0.8914,4.65409868977234,2.94900488851573,4.13370406162883,133.886
9,"DFT-fixed (Joint)","cov_cens",0.879965457685665,0.798820445609436,0.8552,4.65612521982263,3.25024600606343,4.22705088378332,110.165
10,"Vanilla CQR (Joint)","cov_cens",0.932066781807714,0.91218872870249,0.926,4.08308300663524,2.53303563000902,3.61000854728892,0.00600000000002865
11,"Cox (Joint)","cov_cens",0.934657455382844,0.874180865006553,0.9162,3.98078683078968,2.7455189543802,3.60378307490951,3.24299999999999
