"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.904145077720207,0.922018348623853,0.9096,4.72572040863556,4.06797835394149,4.52497753354293,0.864000000000004
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.910477835348302,0.877457404980341,0.9004,4.66335573795383,5.67904022780134,4.97334264425529,124.241
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.910477835348302,0.877457404980341,0.9004,4.66335573795383,5.67176643299214,4.97112268207952,144.22
4,"DFT-fixed (Subgroup)","simul_misspec",0.893782383419689,0.912844036697248,0.8996,5.08712115072583,4.9480274436151,5.04466975131564,119.438
5,"Vanilla CQR (Subgroup)","simul_misspec",0.896373056994819,0.938401048492792,0.9092,4.94587512271011,3.55284818379908,4.52072330095447,0.01299999999992
6,"Cox (Subgroup)","simul_misspec",0.908175014392631,0.876802096985583,0.8986,4.71760545572444,5.13636218382895,4.84541000914194,8.66799999999967
7,"DFT-adaptive-T (Joint)","simul_misspec",0.90097869890616,0.86435124508519,0.8898,4.8353358972055,5.2222717150785,4.95342870882034,298.285
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.90097869890616,0.86435124508519,0.8898,4.8353362926421,5.22227214215894,4.95342911391464,323.592
9,"DFT-fixed (Joint)","simul_misspec",0.911341393206678,0.884665792922674,0.9032,4.60300471116317,4.64976440457253,4.61727576959171,297.599
10,"Vanilla CQR (Joint)","simul_misspec",0.911053540587219,0.919397116644823,0.9136,4.69400421687324,3.9529313618204,4.46782878151111,0.00999999999976353
11,"Cox (Joint)","simul_misspec",0.90846286701209,0.877457404980341,0.899,4.70354595661381,4.78809778561271,4.72935117482427,6.09700000000021
