"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.89251547552054,0.983402489626556,0.9188,4.69079179471664,2.89461578447842,4.17133769255575,0.456000000000017
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.890264490714688,0.806362378976487,0.866,4.69767545807357,6.03327849539675,5.08393185646743,64.696
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.890264490714688,0.909405255878285,0.8958,4.69767545807357,2.92204875186983,4.18416421463944,83.1920000000001
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.885199774901519,0.941217150760719,0.9014,4.35930537330835,2.97062491822611,3.95769898569857,61.5059999999999
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.896454698930782,0.998616874135546,0.926,4.60761935539687,1.04365053935181,3.57691957379664,0.00700000000017553
6,"Cox (Subgroup)","heavy_prot_cens",0.933314575126618,0.910788381742739,0.9268,3.70679101474594,4.02974694458818,3.80018986965632,4.63200000000006
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.899831176139561,0.912171507607192,0.9034,4.64211317606245,4.33528464417642,4.55337836464101,113.395
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.898705683736635,0.947441217150761,0.9128,4.65923612992474,2.78299931291835,4.11662844244649,133.976
9,"DFT-fixed (Joint)","heavy_prot_cens",0.897580191333708,0.929460580912863,0.9068,4.22334350189551,3.75624483405778,4.08825856715684,112.876
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.906302757456387,1,0.9334,4.12909589942692,-0.604759919278849,2.76006479665721,0.00799999999992451
11,"Cox (Joint)","heavy_prot_cens",0.934721440630276,0.950899031811895,0.9394,3.73543997929277,3.37153257427032,3.63019795776028,5.45400000000006
