"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.900956668542487,0.9149377593361,0.905,4.6827576421509,2.60767045237026,4.08264242686634,0.632999999999981
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.881823297692741,0.906639004149378,0.889,4.91220293289946,2.72089414499008,4.27847643143607,65.5129999999999
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.882386043894204,0.906639004149378,0.8894,4.91159410000363,2.72088635412444,4.27804141989537,86.716
4,"DFT-fixed (Subgroup)","cov_cens",0.942881260551491,0.989626556016598,0.9564,4.025719443093,0.888287637789775,3.1183741649993,62.6769999999999
5,"Vanilla CQR (Subgroup)","cov_cens",0.915869442881261,0.908022130013831,0.9136,4.38988061565575,2.58206246961987,3.86705960782218,0.00900000000001455
6,"Cox (Subgroup)","cov_cens",0.906302757456387,0.930843706777317,0.9134,4.30010693148738,2.43852792368725,3.76173828243159,3.99899999999991
7,"DFT-adaptive-T (Joint)","cov_cens",0.886325267304446,0.902489626556017,0.891,4.85661779183175,2.73595523807656,4.24332218128575,133.906
8,"DFT-adaptive-CT (Joint)","cov_cens",0.886325267304446,0.902489626556017,0.891,4.85661779183175,2.73595523807656,4.24332218128575,157.993
9,"DFT-fixed (Joint)","cov_cens",0.843837929093979,0.797372060857538,0.8304,4.90912486843741,3.18434306766814,4.41031797165494,131.778
10,"Vanilla CQR (Joint)","cov_cens",0.926842993809792,0.929460580912863,0.9276,4.2483967950936,2.32757534372382,3.69289523135746,0.00399999999996226
11,"Cox (Joint)","cov_cens",0.927405740011255,0.900414937759336,0.9196,4.16187768774858,2.61668866253757,3.71500902165755,2.66000000000003
