"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","simul_misspec",0.937784090909091,0.906756756756757,0.9286,4.22550487148618,4.15545636022294,4.20477051215226,0.832999999999998
2,"DFT-adaptive-T (Subgroup)","simul_misspec",0.905113636363636,0.898648648648649,0.9032,4.90262126011794,5.11766505401224,4.96627422311065,151.829
3,"DFT-adaptive-CT (Subgroup)","simul_misspec",0.905113636363636,0.898648648648649,0.9032,4.90262126011794,5.11589346218169,4.96574983192881,172.899000000001
4,"DFT-fixed (Subgroup)","simul_misspec",0.916761363636364,0.925675675675676,0.9194,4.69442929050935,4.64277969646917,4.67914101067346,143.984999999999
5,"Vanilla CQR (Subgroup)","simul_misspec",0.909090909090909,0.951351351351351,0.9216,4.66201600958821,3.16651444863007,4.2193475475446,0.0150000000012369
6,"Cox (Subgroup)","simul_misspec",0.911079545454546,0.906081081081081,0.9096,4.76701586171851,4.70754010220734,4.7494110369032,9.86699999999837
7,"DFT-adaptive-T (Joint)","simul_misspec",0.91875,0.901351351351351,0.9136,4.6569989879093,4.20189306355906,4.52228763430163,223.603999999999
8,"DFT-adaptive-CT (Joint)","simul_misspec",0.91875,0.901351351351351,0.9136,4.6569989879093,4.20189306355906,4.52228763430163,247.578000000001
9,"DFT-fixed (Joint)","simul_misspec",0.946590909090909,0.946621621621622,0.9466,4.00916257086871,3.6023843694124,3.88875622323764,220.181999999999
10,"Vanilla CQR (Joint)","simul_misspec",0.912215909090909,0.955405405405405,0.925,4.7441433419397,3.17074961703956,4.27841879936926,0.011000000000422
11,"Cox (Joint)","simul_misspec",0.919318181818182,0.887837837837838,0.91,4.65235223143755,4.44462905631502,4.59086617160128,7.36199999999917
