"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","surv_misspec",0.957386363636364,0.955405405405405,0.9568,4.26430101784979,3.17864269313744,3.94294615373493,0.697000000000003
2,"DFT-adaptive-T (Subgroup)","surv_misspec",0.903693181818182,0.896621621621622,0.9016,5.5700479373039,6.98007649733121,5.98741639107198,76.9880000000012
3,"DFT-adaptive-CT (Subgroup)","surv_misspec",0.904545454545455,0.9,0.9032,5.56414403744938,6.75465000305409,5.91653380326838,97.5509999999995
4,"DFT-fixed (Subgroup)","surv_misspec",0.911079545454546,0.941891891891892,0.9202,5.39926484848132,5.64186745226907,5.47107521920249,68.7829999999994
5,"Vanilla CQR (Subgroup)","surv_misspec",0.925852272727273,0.925,0.9256,4.86658581169339,4.09145246713279,4.63714634170345,0.00800000000162981
6,"Cox (Subgroup)","surv_misspec",0.903693181818182,0.92027027027027,0.9086,5.54862274323082,5.7315619023304,5.60277273432429,7.84799999999996
7,"DFT-adaptive-T (Joint)","surv_misspec",0.916761363636364,0.858108108108108,0.8994,5.18691917803845,4.7698335132596,5.06346182126391,194.899999999999
8,"DFT-adaptive-CT (Joint)","surv_misspec",0.918181818181818,0.859459459459459,0.9008,5.16379296438381,4.74856690293883,5.0408860501961,217.887
9,"DFT-fixed (Joint)","surv_misspec",1,1,1,0,0,0,191.955999999999
10,"Vanilla CQR (Joint)","surv_misspec",0.928693181818182,0.914189189189189,0.9244,4.79340767918501,3.58314901601468,4.43517111488659,0.00799999999981083
11,"Cox (Joint)","surv_misspec",0.923011363636364,0.851351351351351,0.9018,5.084237434532,4.59876573212871,4.94053781062063,5.11800000000039
