"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.912215909090909,0.921621621621622,0.915,4.42836239096057,4.17078273267624,4.35211881210841,0.471000000000004
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.896875,0.908783783783784,0.9004,4.72451566129415,4.66899963927809,4.70808291877739,70.3490000000002
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.896875,0.95472972972973,0.914,4.72451566129415,2.80787356001087,4.1571895993143,89.4330000000009
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.876420454545455,0.919594594594595,0.8892,4.62207132125524,4.4045112862659,4.5576735508984,63.509
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.910795454545455,0.974324324324324,0.9296,4.36537120225823,1.4351739435642,3.4980328136848,0.00799999999981083
6,"Cox (Subgroup)","heavy_inter_cens",0.923579545454545,0.922972972972973,0.9234,3.85459458823697,4.08281645756528,3.92214826155815,7.65700000000015
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.912215909090909,0.893918918918919,0.9068,4.50327806565871,4.64821969300785,4.54618078735406,173.256
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.907954545454545,0.926351351351351,0.9134,4.57593919784613,3.5644221469208,4.27653015077223,193.706999999999
9,"DFT-fixed (Joint)","heavy_inter_cens",0.913920454545455,0.896621621621622,0.9088,4.21766135953327,4.37225899801261,4.26342226052315,170.098
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.903409090909091,1,0.932,3.92240183564191,-0.0366735726817812,2.7505155147781,0.00600000000031287
11,"Cox (Joint)","heavy_inter_cens",0.932386363636364,0.918243243243243,0.9282,3.76892876598147,3.9305891800679,3.81678024855106,6.09699999999975
