"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","homo_cens",0.941313190005811,0.91591784338896,0.9334,3.89453385228533,2.54395088296355,3.47369219904466,0.758
2,"DFT-adaptive-T (Subgroup)","homo_cens",0.909064497385241,0.901797175866496,0.9068,4.42350250088477,2.75715742726529,3.90426937594494,61.23
3,"DFT-adaptive-CT (Subgroup)","homo_cens",0.909355026147589,0.901797175866496,0.907,4.41561797774706,2.75715742726529,3.89884167021694,79.854
4,"DFT-fixed (Subgroup)","homo_cens",0.91603718768158,0.911424903722721,0.9146,4.19128014104603,2.47011566963667,3.65496529175487,56.3440000000001
5,"Vanilla CQR (Subgroup)","homo_cens",0.892504357931435,0.889602053915276,0.8916,4.36950774688729,2.76103414865347,3.86830737367764,0.007000000000005
6,"Cox (Subgroup)","homo_cens",0.936083672283556,0.919127086007702,0.9308,3.75420455238989,2.29432039865295,3.29930465008546,5.40899999999999
7,"DFT-adaptive-T (Joint)","homo_cens",0.935502614758861,0.901797175866496,0.925,4.0395045324759,2.71646848531265,3.62724650017983,185.625
8,"DFT-adaptive-CT (Joint)","homo_cens",0.935502614758861,0.901797175866496,0.925,4.0395045324759,2.71646848531265,3.62724650017983,208.307
9,"DFT-fixed (Joint)","homo_cens",0.906740267286461,0.842747111681643,0.8868,4.15994135667191,2.88431207590986,3.76245527278646,190.026
10,"Vanilla CQR (Joint)","homo_cens",0.903544450900639,0.887034659820282,0.8984,4.22399965335478,2.96867177235767,3.83283948563608,0.0229999999999961
11,"Cox (Joint)","homo_cens",0.948866937826845,0.898587933247754,0.9332,3.60328743207779,2.46161628144549,3.24754270154076,2.55000000000001
