"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cov_cens",0.939279488669378,0.914634146341463,0.9316,4.06775649867818,2.68519574213634,3.63695056693974,0.604000000000001
2,"DFT-adaptive-T (Subgroup)","cov_cens",0.898605461940732,0.893453145057766,0.897,4.65579465958047,2.8299670743319,4.08686678401702,67.6859999999999
3,"DFT-adaptive-CT (Subgroup)","cov_cens",0.898605461940732,0.893453145057766,0.897,4.65579465958047,2.8299670743319,4.08686678401702,84.211
4,"DFT-fixed (Subgroup)","cov_cens",0.877687391051714,0.877406931964057,0.8776,4.6140895257514,2.79960123722317,4.048694975046,60.1559999999999
5,"Vanilla CQR (Subgroup)","cov_cens",0.929982568274259,0.908857509627728,0.9234,4.10317828010831,2.70198240361743,3.66656564499375,0.01400000000001
6,"Cox (Subgroup)","cov_cens",0.918651946542708,0.904364569961489,0.9142,4.09297990161512,2.50738664996208,3.59890904440003,8.21699999999998
7,"DFT-adaptive-T (Joint)","cov_cens",0.925043579314352,0.91591784338896,0.9222,4.289390871366,2.70322807501644,3.79514254402347,118.3
8,"DFT-adaptive-CT (Joint)","cov_cens",0.925043579314352,0.91591784338896,0.9222,4.289390871366,2.70322807501644,3.79514254402347,140.183
9,"DFT-fixed (Joint)","cov_cens",0.886112725159791,0.819640564826701,0.8654,4.46606607172406,3.023440452491,4.01654392877104,116.729
10,"Vanilla CQR (Joint)","cov_cens",0.940732132481116,0.897946084724005,0.9274,3.9151978836207,2.85882278904268,3.58603140415019,0.00499999999999545
11,"Cox (Joint)","cov_cens",0.936374201045904,0.890885750962773,0.9222,3.93833135541944,2.62244493716083,3.52830114749006,3.48899999999998
