"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_prot_cens",0.931144683323649,0.994223363286264,0.9508,4.1456604550818,2.47849805021849,3.6261726497264,0.795999999999999
2,"DFT-adaptive-T (Subgroup)","heavy_prot_cens",0.909064497385241,0.872272143774069,0.8976,4.43706813154017,4.88690119971732,4.57723611558417,83.442
3,"DFT-adaptive-CT (Subgroup)","heavy_prot_cens",0.909064497385241,0.885109114249037,0.9016,4.43706813154017,3.19887519738592,4.0512472132577,97.1540000000002
4,"DFT-fixed (Subgroup)","heavy_prot_cens",0.917780360255665,0.915275994865212,0.917,4.1483874530633,3.18178089771792,3.84719285041768,77.1849999999997
5,"Vanilla CQR (Subgroup)","heavy_prot_cens",0.893375944218478,0.991655969191271,0.924,4.37619089476343,1.08487825691792,3.35061787681077,0.00900000000001455
6,"Cox (Subgroup)","heavy_prot_cens",0.936374201045904,0.885109114249037,0.9204,3.71581457046166,4.3964169359933,3.92789026756132,9.25800000000004
7,"DFT-adaptive-T (Joint)","heavy_prot_cens",0.929401510749564,0.915275994865212,0.925,4.18389079901639,4.35330889760468,4.2366814785365,134.653
8,"DFT-adaptive-CT (Joint)","heavy_prot_cens",0.928239395700174,0.947368421052632,0.9342,4.20803287602564,2.92993123310499,3.80977640409156,149.83
9,"DFT-fixed (Joint)","heavy_prot_cens",0.893375944218478,0.891527599486521,0.8928,4.37073793090603,4.38442241361384,4.37500201571778,132.917
10,"Vanilla CQR (Joint)","heavy_prot_cens",0.890470656595003,1,0.9246,4.02430062086155,0.308120241892456,2.86633881477478,0.00400000000013279
11,"Cox (Joint)","heavy_prot_cens",0.930854154561302,0.931322207958922,0.931,3.78084667805853,3.72405267621236,3.76314966708326,4.28099999999995
