"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","heavy_inter_cens",0.932597327135386,0.926187419768934,0.9306,4.12751598762778,4.12906017776707,4.12799715727518,0.581
2,"DFT-adaptive-T (Subgroup)","heavy_inter_cens",0.909064497385241,0.890885750962773,0.9034,4.43706813154017,4.89801386071348,4.58069882075057,88.4470000000001
3,"DFT-adaptive-CT (Subgroup)","heavy_inter_cens",0.909064497385241,0.936456996148909,0.9176,4.43706813154017,2.95790118179486,3.97615970999953,101.677
4,"DFT-fixed (Subgroup)","heavy_inter_cens",0.917780360255665,0.93196405648267,0.9222,4.1483874530633,4.0156656417815,4.10703133666789,80.9859999999999
5,"Vanilla CQR (Subgroup)","heavy_inter_cens",0.893375944218478,0.95186136071887,0.9116,4.37619089476343,1.44817043997865,3.46381972105249,0.0080000000000382
6,"Cox (Subgroup)","heavy_inter_cens",0.936374201045904,0.917843388960205,0.9306,3.71581457046166,3.90589999534724,3.77504518885601,8.57099999999991
7,"DFT-adaptive-T (Joint)","heavy_inter_cens",0.936955258570598,0.89602053915276,0.9242,4.06501910058575,4.62800610168174,4.24044585012726,164.607
8,"DFT-adaptive-CT (Joint)","heavy_inter_cens",0.936083672283556,0.925545571245186,0.9328,4.08122312714805,3.35258574793132,3.85417971978412,180.699
9,"DFT-fixed (Joint)","heavy_inter_cens",0.900348634514817,0.880616174582799,0.8942,4.26135315477721,4.5368267094928,4.34719071442659,163.238
10,"Vanilla CQR (Joint)","heavy_inter_cens",0.890470656595003,1,0.9246,4.02430062086155,0.308120241892456,2.86633881477478,0.0080000000000382
11,"Cox (Joint)","heavy_inter_cens",0.936374201045904,0.917201540436457,0.9304,3.6493756280774,3.88821579041275,3.7237982226611,4.8119999999999
