"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","prot_cens",0.940151074956421,0.936456996148909,0.939,3.93233923265787,2.36522661150009,3.4440269399051,0.584000000000001
2,"DFT-adaptive-T (Subgroup)","prot_cens",0.909064497385241,0.902439024390244,0.907,4.42350250088477,2.62788910683421,3.86398936729862,71.1170000000002
3,"DFT-adaptive-CT (Subgroup)","prot_cens",0.909355026147589,0.902439024390244,0.9072,4.41561797774706,2.62787511662339,3.85855730222093,91.279
4,"DFT-fixed (Subgroup)","prot_cens",0.91603718768158,0.885750962772786,0.9066,4.19128014104603,2.76500701685549,3.74685343554826,65.1110000000002
5,"Vanilla CQR (Subgroup)","prot_cens",0.892504357931435,0.931322207958922,0.9046,4.36950774688729,1.86848190638144,3.59018809498567,0.00799999999992451
6,"Cox (Subgroup)","prot_cens",0.936083672283556,0.898587933247754,0.9244,3.75420455238989,2.57618204485249,3.38713273904124,7.70500000000015
7,"DFT-adaptive-T (Joint)","prot_cens",0.934340499709471,0.919768934531451,0.9298,4.04823741866529,2.55528371623148,3.58303304498692,161.543
8,"DFT-adaptive-CT (Joint)","prot_cens",0.934340499709471,0.919768934531451,0.9298,4.04823741866529,2.55528371623148,3.58303304498692,181.491
9,"DFT-fixed (Joint)","prot_cens",0.902091807088902,0.871630295250321,0.8926,4.28011143882916,2.73634210818437,3.79907291540024,159.556
10,"Vanilla CQR (Joint)","prot_cens",0.889308541545613,0.988446726572529,0.9202,4.1031666119505,1.72100095045245,3.36088379182771,0.0040000000000191
11,"Cox (Joint)","prot_cens",0.941894247530506,0.904364569961489,0.9302,3.78323819973657,2.4476682784191,3.36707461225405,3.86699999999996
