"","method","setting","group coverage for x_1 = 0","group coverage for x_1 = 1","Marginal coverage","lower bound mean for x_1 = 0","lower bound mean for x_1 = 1","lower bound values mean","computation time"
1,"CAMS","cens_misspec",0.888535031847134,0.891332470892626,0.8894,4.98554539828985,3.04142129543932,4.38442222568846,0.930999999999997
2,"DFT-adaptive-T (Subgroup)","cens_misspec",0.898089171974522,0.915912031047865,0.9036,4.82072111621719,2.74919504738756,4.18020525573507,176.893999999998
3,"DFT-adaptive-CT (Subgroup)","cens_misspec",0.898089171974522,0.915912031047865,0.9036,4.82072111621719,2.74919504738756,4.18020525573507,186.404
4,"DFT-fixed (Subgroup)","cens_misspec",0.920382165605096,0.885510996119017,0.9096,4.32575901115599,2.87335781201052,3.87667656038021,163.653
5,"Vanilla CQR (Subgroup)","cens_misspec",0.893456861609728,0.884864165588616,0.8908,4.54814873847889,2.80927822985622,4.01048997721276,0.0119999999988067
6,"Cox (Subgroup)","cens_misspec",0.946728430804864,0.937904269081501,0.944,3.68923644917038,2.35521217394753,3.27675614327148,11.9260000000013
7,"DFT-adaptive-T (Joint)","cens_misspec",0.469600463231036,0.503880983182406,0.4802,9.53047395886217,5.50522329833451,8.28586645462701,320.629000000001
8,"DFT-adaptive-CT (Joint)","cens_misspec",0.469600463231036,0.503880983182406,0.4802,9.53047395886217,5.50522329833451,8.28586645462701,332.446000000002
9,"DFT-fixed (Joint)","cens_misspec",0.474522292993631,0.290426908150065,0.4176,7.88558299497975,6.84855872846054,7.56493509177201,315.106000000002
10,"Vanilla CQR (Joint)","cens_misspec",0.894325419803127,0.899094437257439,0.8958,4.38378757478838,2.79949412366899,3.89392403970226,0.00900000000001455
11,"Cox (Joint)","cens_misspec",0.950492182976259,0.92496765847348,0.9426,3.6859553526637,2.33305964063902,3.26763999850567,7.91699999999946
